subject,task,model,qc_sensitivity,fold,test_run,training_runs,balanced_accuracy,accuracy,macro_f1,roc_auc,left_recall,right_recall,true_left_predicted_left,true_left_predicted_right,true_right_predicted_left,true_right_predicted_right,trial_count
68,left_vs_right_fist_imagery,spectral_baseline_6,False,2,8,4/12,0.3392857142857143,0.3333333333333333,0.33035714285714285,0.3928571428571429,0.42857142857142855,0.25,3,4,6,2,15
68,left_vs_right_fist_imagery,spectral_baseline_6,False,3,12,4/8,0.5267857142857143,0.5333333333333333,0.5248868778280543,0.5,0.42857142857142855,0.625,3,4,3,5,15
68,left_vs_right_fist_imagery,spectral_baseline_6,True,1,4,8/12,0.5714285714285714,0.5384615384615384,0.4583333333333333,0.35714285714285715,1.0,0.14285714285714285,6,0,6,1,13
68,left_vs_right_fist_imagery,spectral_baseline_6,True,2,8,4/12,0.4,0.4,0.375,0.2,0.6,0.2,3,2,4,1,10
68,left_vs_right_fist_imagery,spectral_baseline_6,True,3,12,4/8,0.5714285714285714,0.5714285714285714,0.5625,0.5306122448979591,0.7142857142857143,0.42857142857142855,5,2,4,3,14
68,left_vs_right_fist_imagery,csp_4_empirical,False,1,4,8/12,0.4107142857142857,0.4,0.3891402714932127,0.26785714285714285,0.25,0.5714285714285714,2,6,3,4,15
68,left_vs_right_fist_imagery,csp_4_empirical,False,2,8,4/12,0.5714285714285714,0.6,0.48863636363636365,0.5714285714285714,0.14285714285714285,1.0,1,6,0,8,15
68,left_vs_right_fist_imagery,csp_4_empirical,False,3,12,4/8,0.5089285714285714,0.5333333333333333,0.4444444444444444,0.4464285714285714,0.14285714285714285,0.875,1,6,1,7,15
68,left_vs_right_fist_imagery,csp_4_empirical,True,1,4,8/12,0.22619047619047616,0.23076923076923078,0.22619047619047616,0.38095238095238093,0.16666666666666666,0.2857142857142857,1,5,5,2,13
68,left_vs_right_fist_imagery,csp_4_empirical,True,2,8,4/12,0.6000000000000001,0.6,0.5833333333333333,0.64,0.8,0.4,4,1,3,2,10
68,left_vs_right_fist_imagery,csp_4_empirical,True,3,12,4/8,0.6428571428571428,0.6428571428571429,0.625668449197861,0.5714285714285714,0.42857142857142855,0.8571428571428571,3,4,1,6,14
69,left_vs_right_fist_imagery,spectral_baseline_6,False,1,4,8/12,0.5267857142857143,0.5333333333333333,0.5248868778280543,0.6607142857142857,0.625,0.42857142857142855,5,3,4,3,15
69,left_vs_right_fist_imagery,spectral_baseline_6,False,2,8,4/12,0.33035714285714285,0.3333333333333333,0.33035714285714285,0.1607142857142857,0.375,0.2857142857142857,3,5,5,2,15
69,left_vs_right_fist_imagery,spectral_baseline_6,False,3,12,4/8,0.4642857142857143,0.4666666666666667,0.4642857142857143,0.5178571428571428,0.5,0.42857142857142855,4,4,4,3,15
69,left_vs_right_fist_imagery,spectral_baseline_6,True,1,4,8/12,0.5267857142857143,0.5333333333333333,0.5248868778280543,0.6964285714285714,0.625,0.42857142857142855,5,3,4,3,15
69,left_vs_right_fist_imagery,spectral_baseline_6,True,2,8,4/12,0.3875,0.38461538461538464,0.38095238095238093,0.22499999999999998,0.375,0.4,3,5,3,2,13
69,left_vs_right_fist_imagery,spectral_baseline_6,True,3,12,4/8,0.4642857142857143,0.4666666666666667,0.4642857142857143,0.6785714285714286,0.5,0.42857142857142855,4,4,4,3,15
69,left_vs_right_fist_imagery,csp_4_empirical,False,1,4,8/12,0.49107142857142855,0.4666666666666667,0.4,0.6071428571428571,0.125,0.8571428571428571,1,7,1,6,15
69,left_vs_right_fist_imagery,csp_4_empirical,False,2,8,4/12,0.5357142857142857,0.5333333333333333,0.5333333333333333,0.625,0.5,0.5714285714285714,4,4,3,4,15
69,left_vs_right_fist_imagery,csp_4_empirical,False,3,12,4/8,0.5625,0.5333333333333333,0.4444444444444444,0.7321428571428572,0.125,1.0,1,7,0,7,15
69,left_vs_right_fist_imagery,csp_4_empirical,True,1,4,8/12,0.5803571428571428,0.6,0.55,0.7857142857142857,0.875,0.2857142857142857,7,1,5,2,15
69,left_vs_right_fist_imagery,csp_4_empirical,True,2,8,4/12,0.45,0.46153846153846156,0.4484848484848485,0.55,0.5,0.4,4,4,3,2,13
69,left_vs_right_fist_imagery,csp_4_empirical,True,3,12,4/8,0.5625,0.5333333333333333,0.4444444444444444,0.6428571428571429,0.125,1.0,1,7,0,7,15
70,left_vs_right_fist_imagery,spectral_baseline_6,False,1,4,8/12,0.6071428571428572,0.6,0.5982142857142857,0.6607142857142857,0.7142857142857143,0.5,5,2,4,4,15
70,left_vs_right_fist_imagery,spectral_baseline_6,False,2,8,4/12,0.4017857142857143,0.4,0.4,0.375,0.375,0.42857142857142855,3,5,4,3,15
70,left_vs_right_fist_imagery,spectral_baseline_6,False,3,12,4/8,0.6607142857142857,0.6666666666666666,0.660633484162896,0.6607142857142857,0.5714285714285714,0.75,4,3,2,6,15
70,left_vs_right_fist_imagery,spectral_baseline_6,True,1,4,8/12,0.6071428571428572,0.6,0.5982142857142857,0.5535714285714286,0.7142857142857143,0.5,5,2,4,4,15
70,left_vs_right_fist_imagery,spectral_baseline_6,True,2,8,4/12,0.4642857142857143,0.46153846153846156,0.46153846153846156,0.5238095238095237,0.42857142857142855,0.5,3,4,3,3,13
70,left_vs_right_fist_imagery,spectral_baseline_6,True,3,12,4/8,0.675,0.6666666666666666,0.6666666666666666,0.65,0.6,0.75,3,2,1,3,9
70,left_vs_right_fist_imagery,csp_4_empirical,False,1,4,8/12,0.8571428571428572,0.8666666666666667,0.8611111111111112,1.0,0.7142857142857143,1.0,5,2,0,8,15
70,left_vs_right_fist_imagery,csp_4_empirical,False,2,8,4/12,0.5446428571428572,0.5333333333333333,0.5248868778280543,0.4821428571428571,0.375,0.7142857142857143,3,5,2,5,15
70,left_vs_right_fist_imagery,csp_4_empirical,False,3,12,4/8,0.49107142857142855,0.4666666666666667,0.4,0.625,0.8571428571428571,0.125,6,1,7,1,15
70,left_vs_right_fist_imagery,csp_4_empirical,True,1,4,8/12,0.4017857142857143,0.4,0.4,0.5714285714285714,0.42857142857142855,0.375,3,4,5,3,15
70,left_vs_right_fist_imagery,csp_4_empirical,True,2,8,4/12,0.6190476190476191,0.6153846153846154,0.6153846153846154,0.6666666666666666,0.5714285714285714,0.6666666666666666,4,3,2,4,13
70,left_vs_right_fist_imagery,csp_4_empirical,True,3,12,4/8,0.4,0.4444444444444444,0.3076923076923077,0.45,0.8,0.0,4,1,4,0,9
71,left_vs_right_fist_imagery,spectral_baseline_6,False,1,4,8/12,0.3839285714285714,0.4,0.354066985645933,0.26785714285714285,0.625,0.14285714285714285,5,3,6,1,15
71,left_vs_right_fist_imagery,spectral_baseline_6,False,2,8,4/12,0.4464285714285714,0.4666666666666667,0.4,0.3571428571428571,0.14285714285714285,0.75,1,6,2,6,15
71,left_vs_right_fist_imagery,spectral_baseline_6,False,3,12,4/8,0.45535714285714285,0.4666666666666667,0.4444444444444444,0.44642857142857145,0.2857142857142857,0.625,2,5,3,5,15
71,left_vs_right_fist_imagery,spectral_baseline_6,True,1,4,8/12,0.2857142857142857,0.3076923076923077,0.23529411764705882,0.4285714285714286,0.5714285714285714,0.0,4,3,6,0,13
71,left_vs_right_fist_imagery,spectral_baseline_6,True,2,8,4/12,0.48333333333333334,0.45454545454545453,0.4107142857142857,0.4666666666666667,0.16666666666666666,0.8,1,5,1,4,11
71,left_vs_right_fist_imagery,spectral_baseline_6,True,3,12,4/8,0.6375,0.6923076923076923,0.6388888888888888,0.6000000000000001,0.4,0.875,2,3,1,7,13
71,left_vs_right_fist_imagery,csp_4_empirical,False,1,4,8/12,0.625,0.6,0.55,0.9821428571428571,0.25,1.0,2,6,0,7,15
71,left_vs_right_fist_imagery,csp_4_empirical,False,2,8,4/12,0.7410714285714286,0.7333333333333333,0.7321428571428572,0.75,0.8571428571428571,0.625,6,1,3,5,15
71,left_vs_right_fist_imagery,csp_4_empirical,False,3,12,4/8,0.4375,0.4666666666666667,0.3181818181818182,0.4642857142857143,0.0,0.875,0,7,1,7,15
71,left_vs_right_fist_imagery,csp_4_empirical,True,1,4,8/12,0.5714285714285714,0.5384615384615384,0.4583333333333333,0.9047619047619049,0.14285714285714285,1.0,1,6,0,6,13
71,left_vs_right_fist_imagery,csp_4_empirical,True,2,8,4/12,0.5333333333333333,0.5454545454545454,0.5299145299145299,0.5333333333333334,0.6666666666666666,0.4,4,2,3,2,11
71,left_vs_right_fist_imagery,csp_4_empirical,True,3,12,4/8,0.5,0.38461538461538464,0.2777777777777778,0.85,1.0,0.0,5,0,8,0,13
72,left_vs_right_fist_imagery,spectral_baseline_6,False,1,4,8/12,0.7857142857142857,0.7857142857142857,0.7846153846153847,0.9591836734693878,0.8571428571428571,0.7142857142857143,6,1,2,5,14
72,left_vs_right_fist_imagery,spectral_baseline_6,False,2,8,4/12,0.7142857142857143,0.7142857142857143,0.7142857142857143,0.8571428571428572,0.7142857142857143,0.7142857142857143,5,2,2,5,14
72,left_vs_right_fist_imagery,spectral_baseline_6,False,3,12,4/8,0.7142857142857142,0.7142857142857143,0.7083333333333333,0.8979591836734693,0.8571428571428571,0.5714285714285714,6,1,3,4,14
72,left_vs_right_fist_imagery,spectral_baseline_6,True,1,4,8/12,0.7916666666666667,0.8,0.7916666666666667,0.9583333333333334,0.8333333333333334,0.75,5,1,1,3,10
72,left_vs_right_fist_imagery,spectral_baseline_6,True,2,8,4/12,0.8571428571428571,0.8571428571428571,0.8571428571428571,0.9591836734693877,0.8571428571428571,0.8571428571428571,6,1,1,6,14
72,left_vs_right_fist_imagery,spectral_baseline_6,True,3,12,4/8,0.8333333333333333,0.8,0.8,1.0,1.0,0.6666666666666666,4,0,2,4,10
72,left_vs_right_fist_imagery,csp_4_empirical,False,1,4,8/12,0.7142857142857143,0.7142857142857143,0.6888888888888889,0.979591836734694,1.0,0.42857142857142855,7,0,4,3,14
72,left_vs_right_fist_imagery,csp_4_empirical,False,2,8,4/12,1.0,1.0,1.0,1.0,1.0,1.0,7,0,0,7,14
72,left_vs_right_fist_imagery,csp_4_empirical,False,3,12,4/8,0.8571428571428572,0.8571428571428571,0.8541666666666667,1.0,1.0,0.7142857142857143,7,0,2,5,14
72,left_vs_right_fist_imagery,csp_4_empirical,True,1,4,8/12,0.75,0.8,0.7619047619047619,1.0,1.0,0.5,6,0,2,2,10
72,left_vs_right_fist_imagery,csp_4_empirical,True,2,8,4/12,0.9285714285714286,0.9285714285714286,0.9282051282051282,1.0,0.8571428571428571,1.0,6,1,0,7,14
72,left_vs_right_fist_imagery,csp_4_empirical,True,3,12,4/8,0.75,0.7,0.696969696969697,1.0,1.0,0.5,4,0,3,3,10
73,left_vs_right_fist_imagery,spectral_baseline_6,False,1,4,8/12,0.5714285714285714,0.5714285714285714,0.5333333333333333,0.6530612244897959,0.2857142857142857,0.8571428571428571,2,5,1,6,14
73,left_vs_right_fist_imagery,spectral_baseline_6,False,2,8,4/12,0.5714285714285714,0.5714285714285714,0.5714285714285714,0.5510204081632653,0.5714285714285714,0.5714285714285714,4,3,3,4,14
73,left_vs_right_fist_imagery,spectral_baseline_6,False,3,12,4/8,0.42857142857142855,0.42857142857142855,0.42857142857142855,0.5102040816326531,0.42857142857142855,0.42857142857142855,3,4,4,3,14
73,left_vs_right_fist_imagery,spectral_baseline_6,True,1,4,8/12,0.44047619047619047,0.46153846153846156,0.40522875816993464,0.45238095238095233,0.16666666666666666,0.7142857142857143,1,5,2,5,13
73,left_vs_right_fist_imagery,spectral_baseline_6,True,2,8,4/12,0.45,0.45454545454545453,0.45,0.3666666666666667,0.5,0.4,3,3,3,2,11
73,left_vs_right_fist_imagery,spectral_baseline_6,True,3,12,4/8,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.4444444444444444,0.3333333333333333,0.3333333333333333,2,4,4,2,12
73,left_vs_right_fist_imagery,csp_4_empirical,False,1,4,8/12,0.5,0.5,0.3333333333333333,0.7755102040816326,1.0,0.0,7,0,7,0,14
73,left_vs_right_fist_imagery,csp_4_empirical,False,2,8,4/12,0.42857142857142855,0.42857142857142855,0.41666666666666663,0.4285714285714286,0.2857142857142857,0.5714285714285714,2,5,3,4,14
73,left_vs_right_fist_imagery,csp_4_empirical,False,3,12,4/8,0.5714285714285714,0.5714285714285714,0.5625,0.5306122448979592,0.42857142857142855,0.7142857142857143,3,4,2,5,14
73,left_vs_right_fist_imagery,csp_4_empirical,True,1,4,8/12,0.5,0.46153846153846156,0.3157894736842105,0.3571428571428572,1.0,0.0,6,0,7,0,13
73,left_vs_right_fist_imagery,csp_4_empirical,True,2,8,4/12,0.2833333333333333,0.2727272727272727,0.26666666666666666,0.30000000000000004,0.16666666666666666,0.4,1,5,3,2,11
73,left_vs_right_fist_imagery,csp_4_empirical,True,3,12,4/8,0.5,0.5,0.4375,0.5000000000000001,0.8333333333333334,0.16666666666666666,5,1,5,1,12
74,left_vs_right_fist_imagery,spectral_baseline_6,False,1,4,8/12,0.5714285714285714,0.5714285714285714,0.475,0.5918367346938775,1.0,0.14285714285714285,7,0,6,1,14
74,left_vs_right_fist_imagery,spectral_baseline_6,False,2,8,4/12,0.3571428571428571,0.35714285714285715,0.35384615384615387,0.4081632653061224,0.2857142857142857,0.42857142857142855,2,5,4,3,14
74,left_vs_right_fist_imagery,spectral_baseline_6,False,3,12,4/8,0.42857142857142855,0.42857142857142855,0.41666666666666663,0.3673469387755103,0.5714285714285714,0.2857142857142857,4,3,5,2,14
74,left_vs_right_fist_imagery,spectral_baseline_6,True,1,4,8/12,0.5,0.5833333333333334,0.3684210526315789,0.37142857142857144,1.0,0.0,7,0,5,0,12
74,left_vs_right_fist_imagery,spectral_baseline_6,True,2,8,4/12,0.5476190476190476,0.5384615384615384,0.5357142857142857,0.5,0.6666666666666666,0.42857142857142855,4,2,4,3,13
74,left_vs_right_fist_imagery,spectral_baseline_6,True,3,12,4/8,0.5833333333333333,0.5833333333333334,0.5804195804195804,0.4444444444444444,0.5,0.6666666666666666,3,3,2,4,12
74,left_vs_right_fist_imagery,csp_4_empirical,False,1,4,8/12,0.5,0.5,0.47593582887700536,0.6326530612244898,0.7142857142857143,0.2857142857142857,5,2,5,2,14
74,left_vs_right_fist_imagery,csp_4_empirical,False,2,8,4/12,0.3571428571428571,0.35714285714285715,0.35384615384615387,0.4693877551020408,0.2857142857142857,0.42857142857142855,2,5,4,3,14
74,left_vs_right_fist_imagery,csp_4_empirical,False,3,12,4/8,0.6428571428571428,0.6428571428571429,0.625668449197861,0.7551020408163265,0.8571428571428571,0.42857142857142855,6,1,4,3,14
74,left_vs_right_fist_imagery,csp_4_empirical,True,1,4,8/12,0.5571428571428572,0.5833333333333334,0.5555555555555556,0.4571428571428572,0.7142857142857143,0.4,5,2,3,2,12
74,left_vs_right_fist_imagery,csp_4_empirical,True,2,8,4/12,0.38095238095238093,0.38461538461538464,0.38095238095238093,0.40476190476190477,0.3333333333333333,0.42857142857142855,2,4,4,3,13
74,left_vs_right_fist_imagery,csp_4_empirical,True,3,12,4/8,0.41666666666666663,0.4166666666666667,0.4125874125874126,0.2777777777777778,0.5,0.3333333333333333,3,3,4,2,12
75,left_vs_right_fist_imagery,spectral_baseline_6,False,1,4,8/12,0.4017857142857143,0.4,0.4,0.5357142857142858,0.42857142857142855,0.375,3,4,5,3,15
75,left_vs_right_fist_imagery,spectral_baseline_6,False,2,8,4/12,0.5982142857142857,0.6,0.5982142857142857,0.5357142857142857,0.5714285714285714,0.625,4,3,3,5,15
75,left_vs_right_fist_imagery,spectral_baseline_6,False,3,12,4/8,0.5267857142857143,0.5333333333333333,0.5248868778280543,0.625,0.625,0.42857142857142855,5,3,4,3,15
75,left_vs_right_fist_imagery,spectral_baseline_6,True,1,4,8/12,0.4583333333333333,0.42857142857142855,0.41666666666666663,0.5416666666666666,0.6666666666666666,0.25,4,2,6,2,14
75,left_vs_right_fist_imagery,spectral_baseline_6,True,2,8,4/12,0.6071428571428572,0.6153846153846154,0.606060606060606,0.5238095238095237,0.7142857142857143,0.5,5,2,3,3,13
75,left_vs_right_fist_imagery,spectral_baseline_6,True,3,12,4/8,0.5625,0.5714285714285714,0.5625,0.625,0.625,0.5,5,3,3,3,14
75,left_vs_right_fist_imagery,csp_4_empirical,False,1,4,8/12,0.45535714285714285,0.4666666666666667,0.4444444444444444,0.6428571428571429,0.2857142857142857,0.625,2,5,3,5,15
75,left_vs_right_fist_imagery,csp_4_empirical,False,2,8,4/12,0.5357142857142857,0.5333333333333333,0.5333333333333333,0.5178571428571429,0.5714285714285714,0.5,4,3,4,4,15
75,left_vs_right_fist_imagery,csp_4_empirical,False,3,12,4/8,0.6785714285714286,0.6666666666666666,0.660633484162896,0.8035714285714286,0.5,0.8571428571428571,4,4,1,6,15
75,left_vs_right_fist_imagery,csp_4_empirical,True,1,4,8/12,0.5,0.5,0.49743589743589745,0.6458333333333334,0.5,0.5,3,3,4,4,14
75,left_vs_right_fist_imagery,csp_4_empirical,True,2,8,4/12,0.6309523809523809,0.6153846153846154,0.606060606060606,0.6428571428571428,0.42857142857142855,0.8333333333333334,3,4,1,5,13
75,left_vs_right_fist_imagery,csp_4_empirical,True,3,12,4/8,0.7291666666666667,0.7142857142857143,0.7142857142857143,0.6875,0.625,0.8333333333333334,5,3,1,5,14
76,left_vs_right_fist_imagery,spectral_baseline_6,False,1,4,8/12,0.21428571428571427,0.21428571428571427,0.21025641025641026,0.2040816326530612,0.2857142857142857,0.14285714285714285,2,5,6,1,14
76,left_vs_right_fist_imagery,spectral_baseline_6,False,2,8,4/12,0.3571428571428571,0.35714285714285715,0.35384615384615387,0.28571428571428575,0.42857142857142855,0.2857142857142857,3,4,5,2,14
76,left_vs_right_fist_imagery,spectral_baseline_6,False,3,12,4/8,0.2857142857142857,0.2857142857142857,0.2708333333333333,0.12244897959183676,0.14285714285714285,0.42857142857142855,1,6,4,3,14
76,left_vs_right_fist_imagery,spectral_baseline_6,True,1,4,8/12,0.08333333333333333,0.1,0.09090909090909091,0.04166666666666666,0.16666666666666666,0.0,1,5,4,0,10
76,left_vs_right_fist_imagery,spectral_baseline_6,True,2,8,4/12,0.16666666666666666,0.16666666666666666,0.14285714285714285,0.13888888888888887,0.3333333333333333,0.0,2,4,6,0,12
76,left_vs_right_fist_imagery,spectral_baseline_6,True,3,12,4/8,0.26666666666666666,0.2727272727272727,0.26666666666666666,0.1333333333333333,0.2,0.3333333333333333,1,4,4,2,11
76,left_vs_right_fist_imagery,csp_4_empirical,False,1,4,8/12,0.4285714285714286,0.42857142857142855,0.37777777777777777,0.3673469387755102,0.14285714285714285,0.7142857142857143,1,6,2,5,14
76,left_vs_right_fist_imagery,csp_4_empirical,False,2,8,4/12,0.5,0.5,0.49743589743589745,0.44897959183673464,0.42857142857142855,0.5714285714285714,3,4,3,4,14
76,left_vs_right_fist_imagery,csp_4_empirical,False,3,12,4/8,0.35714285714285715,0.35714285714285715,0.2631578947368421,0.1836734693877551,0.0,0.7142857142857143,0,7,2,5,14
76,left_vs_right_fist_imagery,csp_4_empirical,True,1,4,8/12,0.5,0.4,0.2857142857142857,0.5833333333333333,0.0,1.0,0,6,0,4,10
76,left_vs_right_fist_imagery,csp_4_empirical,True,2,8,4/12,0.41666666666666663,0.4166666666666667,0.4125874125874126,0.33333333333333337,0.5,0.3333333333333333,3,3,4,2,12
76,left_vs_right_fist_imagery,csp_4_empirical,True,3,12,4/8,0.4166666666666667,0.45454545454545453,0.3125,0.13333333333333333,0.0,0.8333333333333334,0,5,1,5,11
77,left_vs_right_fist_imagery,spectral_baseline_6,False,1,4,8/12,0.4732142857142857,0.4666666666666667,0.4642857142857143,0.4285714285714286,0.5714285714285714,0.375,4,3,5,3,15
77,left_vs_right_fist_imagery,spectral_baseline_6,False,2,8,4/12,0.5178571428571428,0.5333333333333333,0.49760765550239233,0.5178571428571428,0.2857142857142857,0.75,2,5,2,6,15
77,left_vs_right_fist_imagery,spectral_baseline_6,False,3,12,4/8,0.48214285714285715,0.4666666666666667,0.4444444444444444,0.6071428571428572,0.7142857142857143,0.25,5,2,6,2,15
77,left_vs_right_fist_imagery,spectral_baseline_6,True,1,4,8/12,0.4875,0.46153846153846156,0.46153846153846156,0.35,0.6,0.375,3,2,5,3,13
77,left_vs_right_fist_imagery,spectral_baseline_6,True,2,8,4/12,0.5714285714285714,0.5714285714285714,0.5333333333333333,0.5510204081632654,0.2857142857142857,0.8571428571428571,2,5,1,6,14
77,left_vs_right_fist_imagery,spectral_baseline_6,True,3,12,4/8,0.75,0.7142857142857143,0.7083333333333333,0.7916666666666666,1.0,0.5,6,0,4,4,14
77,left_vs_right_fist_imagery,csp_4_empirical,False,1,4,8/12,0.5625,0.5333333333333333,0.4444444444444444,0.125,1.0,0.125,7,0,7,1,15
77,left_vs_right_fist_imagery,csp_4_empirical,False,2,8,4/12,0.33035714285714285,0.3333333333333333,0.33035714285714285,0.3392857142857143,0.2857142857142857,0.375,2,5,5,3,15
77,left_vs_right_fist_imagery,csp_4_empirical,False,3,12,4/8,0.3125,0.3333333333333333,0.25,0.35714285714285715,0.0,0.625,0,7,3,5,15
77,left_vs_right_fist_imagery,csp_4_empirical,True,1,4,8/12,0.5,0.38461538461538464,0.2777777777777778,0.25,1.0,0.0,5,0,8,0,13
77,left_vs_right_fist_imagery,csp_4_empirical,True,2,8,4/12,0.2857142857142857,0.2857142857142857,0.2708333333333333,0.3877551020408163,0.14285714285714285,0.42857142857142855,1,6,4,3,14
77,left_vs_right_fist_imagery,csp_4_empirical,True,3,12,4/8,0.3958333333333333,0.42857142857142855,0.37777777777777777,0.4166666666666667,0.16666666666666666,0.625,1,5,3,5,14
78,left_vs_right_fist_imagery,spectral_baseline_6,False,1,4,8/12,0.6696428571428572,0.6666666666666666,0.6666666666666666,0.6607142857142857,0.625,0.7142857142857143,5,3,2,5,15
78,left_vs_right_fist_imagery,spectral_baseline_6,False,2,8,4/12,0.5267857142857143,0.5333333333333333,0.5248868778280543,0.5535714285714286,0.42857142857142855,0.625,3,4,3,5,15
78,left_vs_right_fist_imagery,spectral_baseline_6,False,3,12,4/8,0.4732142857142857,0.4666666666666667,0.4642857142857143,0.5357142857142857,0.375,0.5714285714285714,3,5,3,4,15
78,left_vs_right_fist_imagery,spectral_baseline_6,True,1,4,8/12,0.7,0.7,0.696969696969697,0.8,0.6,0.8,3,2,1,4,10
78,left_vs_right_fist_imagery,spectral_baseline_6,True,2,8,4/12,0.5267857142857143,0.5333333333333333,0.5248868778280543,0.5357142857142857,0.42857142857142855,0.625,3,4,3,5,15
78,left_vs_right_fist_imagery,spectral_baseline_6,True,3,12,4/8,0.6333333333333333,0.6363636363636364,0.6333333333333333,0.7666666666666666,0.6,0.6666666666666666,3,2,2,4,11
78,left_vs_right_fist_imagery,csp_4_empirical,False,1,4,8/12,0.5892857142857143,0.6,0.5833333333333333,0.46428571428571425,0.75,0.42857142857142855,6,2,4,3,15
78,left_vs_right_fist_imagery,csp_4_empirical,False,2,8,4/12,0.5803571428571428,0.6,0.55,0.5357142857142857,0.2857142857142857,0.875,2,5,1,7,15
78,left_vs_right_fist_imagery,csp_4_empirical,False,3,12,4/8,0.625,0.6,0.55,0.7857142857142857,0.25,1.0,2,6,0,7,15
78,left_vs_right_fist_imagery,csp_4_empirical,True,1,4,8/12,0.6,0.6,0.6,0.52,0.6,0.6,3,2,2,3,10
78,left_vs_right_fist_imagery,csp_4_empirical,True,2,8,4/12,0.4107142857142857,0.4,0.3891402714932127,0.4285714285714286,0.5714285714285714,0.25,4,3,6,2,15
78,left_vs_right_fist_imagery,csp_4_empirical,True,3,12,4/8,0.43333333333333335,0.45454545454545453,0.4107142857142857,0.4666666666666666,0.2,0.6666666666666666,1,4,2,4,11
79,left_vs_right_fist_imagery,spectral_baseline_6,False,1,4,8/12,0.5267857142857143,0.5333333333333333,0.5248868778280543,0.46428571428571425,0.625,0.42857142857142855,5,3,4,3,15
79,left_vs_right_fist_imagery,spectral_baseline_6,False,2,8,4/12,0.5357142857142857,0.5333333333333333,0.5333333333333333,0.75,0.5714285714285714,0.5,4,3,4,4,15
79,left_vs_right_fist_imagery,spectral_baseline_6,False,3,12,4/8,0.6517857142857143,0.6666666666666666,0.6411483253588517,0.7678571428571429,0.42857142857142855,0.875,3,4,1,7,15
79,left_vs_right_fist_imagery,spectral_baseline_6,True,1,4,8/12,0.5,0.5,0.4857142857142857,0.4444444444444445,0.6666666666666666,0.3333333333333333,4,2,4,2,12
79,left_vs_right_fist_imagery,spectral_baseline_6,True,2,8,4/12,0.5982142857142857,0.6,0.5982142857142857,0.75,0.5714285714285714,0.625,4,3,3,5,15
79,left_vs_right_fist_imagery,spectral_baseline_6,True,3,12,4/8,0.6607142857142857,0.6666666666666666,0.660633484162896,0.7857142857142857,0.5714285714285714,0.75,4,3,2,6,15
79,left_vs_right_fist_imagery,csp_4_empirical,False,1,4,8/12,0.5,0.4666666666666667,0.3181818181818182,0.8035714285714286,0.0,1.0,0,8,0,7,15
79,left_vs_right_fist_imagery,csp_4_empirical,False,2,8,4/12,0.5267857142857143,0.5333333333333333,0.5248868778280543,0.6785714285714286,0.42857142857142855,0.625,3,4,3,5,15
79,left_vs_right_fist_imagery,csp_4_empirical,False,3,12,4/8,0.3125,0.3333333333333333,0.25,0.41071428571428575,0.0,0.625,0,7,3,5,15
79,left_vs_right_fist_imagery,csp_4_empirical,True,1,4,8/12,0.5,0.5,0.3333333333333333,0.6944444444444445,0.0,1.0,0,6,0,6,12
79,left_vs_right_fist_imagery,csp_4_empirical,True,2,8,4/12,0.5892857142857143,0.6,0.5833333333333333,0.6428571428571428,0.42857142857142855,0.75,3,4,2,6,15
79,left_vs_right_fist_imagery,csp_4_empirical,True,3,12,4/8,0.4464285714285714,0.4666666666666667,0.4,0.5357142857142857,0.14285714285714285,0.75,1,6,2,6,15
80,left_vs_right_fist_imagery,spectral_baseline_6,False,1,4,8/12,0.4017857142857143,0.4,0.4,0.375,0.42857142857142855,0.375,3,4,5,3,15
80,left_vs_right_fist_imagery,spectral_baseline_6,False,2,8,4/12,0.3214285714285714,0.3333333333333333,0.3055555555555555,0.2857142857142857,0.5,0.14285714285714285,4,4,6,1,15
80,left_vs_right_fist_imagery,spectral_baseline_6,False,3,12,4/8,0.5267857142857143,0.5333333333333333,0.5248868778280543,0.48214285714285715,0.625,0.42857142857142855,5,3,4,3,15
80,left_vs_right_fist_imagery,spectral_baseline_6,True,1,4,8/12,0.4857142857142857,0.5,0.4857142857142857,0.5714285714285714,0.4,0.5714285714285714,2,3,3,4,12
80,left_vs_right_fist_imagery,spectral_baseline_6,True,2,8,4/12,0.55,0.5714285714285714,0.5333333333333333,0.3,0.5,0.6,1,1,2,3,7
80,left_vs_right_fist_imagery,spectral_baseline_6,True,3,12,4/8,0.5,0.5,0.49743589743589745,0.5306122448979591,0.5714285714285714,0.42857142857142855,4,3,4,3,14
80,left_vs_right_fist_imagery,csp_4_empirical,False,1,4,8/12,0.5892857142857143,0.6,0.5833333333333333,0.5714285714285714,0.42857142857142855,0.75,3,4,2,6,15
80,left_vs_right_fist_imagery,csp_4_empirical,False,2,8,4/12,0.6160714285714286,0.6,0.5833333333333333,0.5535714285714286,0.375,0.8571428571428571,3,5,1,6,15
80,left_vs_right_fist_imagery,csp_4_empirical,False,3,12,4/8,0.7142857142857143,0.7333333333333333,0.7,0.7142857142857142,1.0,0.42857142857142855,8,0,4,3,15
80,left_vs_right_fist_imagery,csp_4_empirical,True,1,4,8/12,0.4571428571428572,0.5,0.4375,0.6,0.2,0.7142857142857143,1,4,2,5,12
80,left_vs_right_fist_imagery,csp_4_empirical,True,2,8,4/12,0.55,0.5714285714285714,0.5333333333333333,0.4,0.5,0.6,1,1,2,3,7
