accuracy,balanced_accuracy,feet_recall,fists_recall,fold,macro_f1,model,qc_sensitivity,roc_auc,subject,test_run,training_runs,trial_count,true_feet_predicted_feet,true_feet_predicted_fists,true_fists_predicted_feet,true_fists_predicted_fists
0.5333333333333333,0.5446428571428572,0.7142857142857143,0.375,2,0.5248868778280543,spectral_baseline_6,False,0.5535714285714286,55,10,6/14,15,5,2,5,3
0.4666666666666667,0.4732142857142857,0.375,0.5714285714285714,3,0.4642857142857143,spectral_baseline_6,False,0.5178571428571428,55,14,6/10,15,3,5,3,4
0.4666666666666667,0.4732142857142857,0.5714285714285714,0.375,1,0.4642857142857143,spectral_baseline_6,True,0.4107142857142857,55,6,10/14,15,4,3,5,3
0.5,0.5208333333333333,0.6666666666666666,0.375,2,0.49743589743589745,spectral_baseline_6,True,0.4791666666666667,55,10,6/14,14,4,2,5,3
0.6,0.6071428571428572,0.5,0.7142857142857143,3,0.5982142857142857,spectral_baseline_6,True,0.5892857142857143,55,14,6/10,15,4,4,2,5
1.0,1.0,1.0,1.0,1,1.0,csp_4_empirical,False,1.0,55,6,10/14,15,7,0,0,8
0.9333333333333333,0.9285714285714286,0.8571428571428571,1.0,2,0.9321266968325792,csp_4_empirical,False,0.9821428571428571,55,10,6/14,15,6,1,0,8
0.9333333333333333,0.9285714285714286,1.0,0.8571428571428571,3,0.9321266968325792,csp_4_empirical,False,0.9464285714285715,55,14,6/10,15,8,0,1,6
1.0,1.0,1.0,1.0,1,1.0,csp_4_empirical,True,1.0,55,6,10/14,15,7,0,0,8
1.0,1.0,1.0,1.0,2,1.0,csp_4_empirical,True,1.0,55,10,6/14,14,6,0,0,8
0.9333333333333333,0.9285714285714286,1.0,0.8571428571428571,3,0.9321266968325792,csp_4_empirical,True,0.9464285714285715,55,14,6/10,15,8,0,1,6
0.4666666666666667,0.48214285714285715,0.25,0.7142857142857143,1,0.4444444444444444,spectral_baseline_6,False,0.375,56,6,10/14,15,2,6,2,5
0.4666666666666667,0.4732142857142857,0.5714285714285714,0.375,2,0.4642857142857143,spectral_baseline_6,False,0.5,56,10,6/14,15,4,3,5,3
0.4666666666666667,0.48214285714285715,0.7142857142857143,0.25,3,0.4444444444444444,spectral_baseline_6,False,0.42857142857142855,56,14,6/10,15,5,2,6,2
0.6666666666666666,0.7142857142857143,0.42857142857142855,1.0,1,0.6571428571428571,spectral_baseline_6,True,0.6857142857142857,56,6,10/14,12,3,4,0,5
0.5714285714285714,0.5714285714285714,0.7142857142857143,0.42857142857142855,2,0.5625,spectral_baseline_6,True,0.5510204081632653,56,10,6/14,14,5,2,4,3
0.42857142857142855,0.4583333333333333,0.6666666666666666,0.25,3,0.41666666666666663,spectral_baseline_6,True,0.45833333333333337,56,14,6/10,14,4,2,6,2
0.6666666666666666,0.6785714285714286,0.5,0.8571428571428571,1,0.660633484162896,csp_4_empirical,False,0.8392857142857142,56,6,10/14,15,4,4,1,6
0.9333333333333333,0.9375,1.0,0.875,2,0.9333333333333333,csp_4_empirical,False,0.9464285714285714,56,10,6/14,15,7,0,1,7
0.9333333333333333,0.9285714285714286,0.8571428571428571,1.0,3,0.9321266968325792,csp_4_empirical,False,0.875,56,14,6/10,15,6,1,0,8
0.5833333333333334,0.6142857142857143,0.42857142857142855,0.8,1,0.5804195804195804,csp_4_empirical,True,0.8285714285714285,56,6,10/14,12,3,4,1,4
1.0,1.0,1.0,1.0,2,1.0,csp_4_empirical,True,1.0,56,10,6/14,14,7,0,0,7
0.9285714285714286,0.9375,1.0,0.875,3,0.9282051282051282,csp_4_empirical,True,1.0,56,14,6/10,14,6,0,1,7
0.6666666666666666,0.6875,0.375,1.0,1,0.6411483253588517,spectral_baseline_6,False,0.7678571428571429,57,6,10/14,15,3,5,0,7
0.7333333333333333,0.7410714285714286,0.625,0.8571428571428571,2,0.7321428571428572,spectral_baseline_6,False,0.8035714285714286,57,10,6/14,15,5,3,1,6
0.6666666666666666,0.6696428571428572,0.7142857142857143,0.625,3,0.6666666666666666,spectral_baseline_6,False,0.625,57,14,6/10,15,5,2,3,5
0.6666666666666666,0.6875,0.375,1.0,1,0.6411483253588517,spectral_baseline_6,True,0.7500000000000001,57,6,10/14,15,3,5,0,7
0.7333333333333333,0.7410714285714286,0.625,0.8571428571428571,2,0.7321428571428572,spectral_baseline_6,True,0.8035714285714286,57,10,6/14,15,5,3,1,6
0.6428571428571429,0.6458333333333333,0.6666666666666666,0.625,3,0.641025641025641,spectral_baseline_6,True,0.625,57,14,6/10,14,4,2,3,5
0.6666666666666666,0.6696428571428572,0.625,0.7142857142857143,1,0.6666666666666666,csp_4_empirical,False,0.6964285714285714,57,6,10/14,15,5,3,2,5
0.6,0.5892857142857143,0.75,0.42857142857142855,2,0.5833333333333333,csp_4_empirical,False,0.6785714285714285,57,10,6/14,15,6,2,4,3
0.6,0.5982142857142857,0.5714285714285714,0.625,3,0.5982142857142857,csp_4_empirical,False,0.6964285714285714,57,14,6/10,15,4,3,3,5
0.6,0.5982142857142857,0.625,0.5714285714285714,1,0.5982142857142857,csp_4_empirical,True,0.7142857142857143,57,6,10/14,15,5,3,3,4
0.5333333333333333,0.5089285714285714,0.875,0.14285714285714285,2,0.4444444444444444,csp_4_empirical,True,0.625,57,10,6/14,15,7,1,6,1
0.5714285714285714,0.5625,0.5,0.625,3,0.5625,csp_4_empirical,True,0.7083333333333333,57,14,6/10,14,3,3,3,5
0.6,0.5982142857142857,0.625,0.5714285714285714,1,0.5982142857142857,spectral_baseline_6,False,0.6071428571428571,58,6,10/14,15,5,3,3,4
0.6,0.5982142857142857,0.5714285714285714,0.625,2,0.5982142857142857,spectral_baseline_6,False,0.5357142857142857,58,10,6/14,15,4,3,3,5
0.4666666666666667,0.4732142857142857,0.5714285714285714,0.375,3,0.4642857142857143,spectral_baseline_6,False,0.48214285714285715,58,14,6/10,15,4,3,5,3
0.5,0.47916666666666663,0.625,0.3333333333333333,1,0.47593582887700536,spectral_baseline_6,True,0.5625,58,6,10/14,14,5,3,4,2
0.35714285714285715,0.3571428571428571,0.42857142857142855,0.2857142857142857,2,0.35384615384615387,spectral_baseline_6,True,0.4693877551020408,58,10,6/14,14,3,4,5,2
0.4666666666666667,0.4642857142857143,0.42857142857142855,0.5,3,0.4642857142857143,spectral_baseline_6,True,0.4642857142857143,58,14,6/10,15,3,4,4,4
0.6666666666666666,0.6696428571428572,0.625,0.7142857142857143,1,0.6666666666666666,csp_4_empirical,False,0.7321428571428572,58,6,10/14,15,5,3,2,5
0.7333333333333333,0.7321428571428572,0.7142857142857143,0.75,2,0.7321428571428572,csp_4_empirical,False,0.8571428571428572,58,10,6/14,15,5,2,2,6
0.8,0.7946428571428572,0.7142857142857143,0.875,3,0.7963800904977376,csp_4_empirical,False,0.9107142857142857,58,14,6/10,15,5,2,1,7
0.5714285714285714,0.5625,0.625,0.5,1,0.5625,csp_4_empirical,True,0.6875,58,6,10/14,14,5,3,3,3
0.6428571428571429,0.6428571428571428,0.7142857142857143,0.5714285714285714,2,0.641025641025641,csp_4_empirical,True,0.8367346938775511,58,10,6/14,14,5,2,3,4
0.7333333333333333,0.7321428571428572,0.7142857142857143,0.75,3,0.7321428571428572,csp_4_empirical,True,0.9107142857142857,58,14,6/10,15,5,2,2,6
0.4,0.4017857142857143,0.42857142857142855,0.375,1,0.4,spectral_baseline_6,False,0.3571428571428571,59,6,10/14,15,3,4,5,3
0.4,0.4017857142857143,0.375,0.42857142857142855,2,0.4,spectral_baseline_6,False,0.35714285714285715,59,10,6/14,15,3,5,4,3
0.6666666666666666,0.6517857142857143,0.875,0.42857142857142855,3,0.6411483253588517,spectral_baseline_6,False,0.625,59,14,6/10,15,7,1,4,3
0.42857142857142855,0.4375,0.5,0.375,1,0.42857142857142855,spectral_baseline_6,True,0.33333333333333337,59,6,10/14,14,3,3,5,3
0.375,0.41666666666666663,0.3333333333333333,0.5,2,0.36507936507936506,spectral_baseline_6,True,0.3333333333333333,59,10,6/14,8,2,4,1,1
0.5714285714285714,0.5714285714285714,0.7142857142857143,0.42857142857142855,3,0.5625,spectral_baseline_6,True,0.5510204081632653,59,14,6/10,14,5,2,4,3
0.4666666666666667,0.4642857142857143,0.42857142857142855,0.5,1,0.4642857142857143,csp_4_empirical,False,0.4464285714285714,59,6,10/14,15,3,4,4,4
0.5333333333333333,0.5178571428571428,0.75,0.2857142857142857,2,0.49760765550239233,csp_4_empirical,False,0.48214285714285715,59,10,6/14,15,6,2,5,2
0.6,0.5714285714285714,1.0,0.14285714285714285,3,0.48863636363636365,csp_4_empirical,False,0.6607142857142858,59,14,6/10,15,8,0,6,1
0.42857142857142855,0.5,1.0,0.0,1,0.3,csp_4_empirical,True,0.45833333333333337,59,6,10/14,14,6,0,8,0
0.5,0.3333333333333333,0.6666666666666666,0.0,2,0.3333333333333333,csp_4_empirical,True,0.3333333333333333,59,10,6/14,8,4,2,2,0
0.5714285714285714,0.5714285714285714,1.0,0.14285714285714285,3,0.475,csp_4_empirical,True,0.6938775510204082,59,14,6/10,14,7,0,6,1
0.6666666666666666,0.6785714285714286,0.5,0.8571428571428571,1,0.660633484162896,spectral_baseline_6,False,0.8928571428571428,60,6,10/14,15,4,4,1,6
0.7333333333333333,0.7232142857142857,0.875,0.5714285714285714,2,0.7222222222222222,spectral_baseline_6,False,0.875,60,10,6/14,15,7,1,3,4
0.8666666666666667,0.8571428571428572,1.0,0.7142857142857143,3,0.8611111111111112,spectral_baseline_6,False,0.8035714285714286,60,14,6/10,15,8,0,2,5
0.7857142857142857,0.7916666666666667,0.75,0.8333333333333334,1,0.7846153846153847,spectral_baseline_6,True,0.9583333333333334,60,6,10/14,14,6,2,1,5
0.6666666666666666,0.6517857142857143,0.875,0.42857142857142855,2,0.6411483253588517,spectral_baseline_6,True,0.7678571428571429,60,10,6/14,15,7,1,4,3
1.0,1.0,1.0,1.0,3,1.0,spectral_baseline_6,True,1.0,60,14,6/10,13,8,0,0,5
0.8666666666666667,0.875,0.75,1.0,1,0.8660714285714286,csp_4_empirical,False,1.0,60,6,10/14,15,6,2,0,7
0.6,0.5803571428571428,0.875,0.2857142857142857,2,0.55,csp_4_empirical,False,0.875,60,10,6/14,15,7,1,5,2
0.8666666666666667,0.8660714285714286,0.875,0.8571428571428571,3,0.8660714285714286,csp_4_empirical,False,0.9464285714285714,60,14,6/10,15,7,1,1,6
0.8571428571428571,0.875,0.75,1.0,1,0.8571428571428571,csp_4_empirical,True,0.9583333333333334,60,6,10/14,14,6,2,0,6
0.6,0.5803571428571428,0.875,0.2857142857142857,2,0.55,csp_4_empirical,True,0.8392857142857143,60,10,6/14,15,7,1,5,2
1.0,1.0,1.0,1.0,3,1.0,csp_4_empirical,True,1.0,60,14,6/10,13,8,0,0,5
0.7333333333333333,0.7321428571428572,0.7142857142857143,0.75,1,0.7321428571428572,spectral_baseline_6,False,0.7857142857142857,61,6,10/14,15,5,2,2,6
0.4666666666666667,0.48214285714285715,0.7142857142857143,0.25,2,0.4444444444444444,spectral_baseline_6,False,0.4464285714285714,61,10,6/14,15,5,2,6,2
0.3333333333333333,0.3214285714285714,0.14285714285714285,0.5,3,0.3055555555555555,spectral_baseline_6,False,0.3214285714285714,61,14,6/10,15,1,6,4,4
0.7333333333333333,0.7232142857142857,0.5714285714285714,0.875,1,0.7222222222222222,spectral_baseline_6,True,0.8214285714285714,61,6,10/14,15,4,3,1,7
0.5333333333333333,0.5535714285714286,0.8571428571428571,0.25,2,0.49760765550239233,spectral_baseline_6,True,0.4107142857142857,61,10,6/14,15,6,1,6,2
0.38461538461538464,0.35,0.2,0.5,3,0.35,spectral_baseline_6,True,0.375,61,14,6/10,13,1,4,4,4
0.7333333333333333,0.7232142857142857,0.5714285714285714,0.875,1,0.7222222222222222,csp_4_empirical,False,0.8214285714285714,61,6,10/14,15,4,3,1,7
0.6,0.6071428571428572,0.7142857142857143,0.5,2,0.5982142857142857,csp_4_empirical,False,0.5892857142857143,61,10,6/14,15,5,2,4,4
0.7333333333333333,0.7410714285714286,0.8571428571428571,0.625,3,0.7321428571428572,csp_4_empirical,False,0.8035714285714285,61,14,6/10,15,6,1,3,5
0.5333333333333333,0.5089285714285714,0.14285714285714285,0.875,1,0.4444444444444444,csp_4_empirical,True,0.75,61,6,10/14,15,1,6,1,7
0.6,0.6071428571428572,0.7142857142857143,0.5,2,0.5982142857142857,csp_4_empirical,True,0.6428571428571428,61,10,6/14,15,5,2,4,4
0.7692307692307693,0.8125,1.0,0.625,3,0.7692307692307693,csp_4_empirical,True,0.85,61,14,6/10,13,5,0,3,5
0.7333333333333333,0.7410714285714286,0.8571428571428571,0.625,1,0.7321428571428572,spectral_baseline_6,False,0.8571428571428571,62,6,10/14,15,6,1,3,5
0.6,0.5982142857142857,0.625,0.5714285714285714,2,0.5982142857142857,spectral_baseline_6,False,0.7857142857142857,62,10,6/14,15,5,3,3,4
0.6,0.5892857142857143,0.42857142857142855,0.75,3,0.5833333333333333,spectral_baseline_6,False,0.7678571428571428,62,14,6/10,15,3,4,2,6
0.9166666666666666,0.9166666666666667,1.0,0.8333333333333334,1,0.916083916083916,spectral_baseline_6,True,0.9166666666666667,62,6,10/14,12,6,0,1,5
0.75,0.75,0.6666666666666666,0.8333333333333334,2,0.7482517482517483,spectral_baseline_6,True,0.888888888888889,62,10,6/14,12,4,2,1,5
0.75,0.6666666666666667,0.5,0.8333333333333334,3,0.6666666666666667,spectral_baseline_6,True,0.7500000000000001,62,14,6/10,8,1,1,1,5
0.7333333333333333,0.75,1.0,0.5,1,0.7222222222222222,csp_4_empirical,False,0.9821428571428571,62,6,10/14,15,7,0,4,4
1.0,1.0,1.0,1.0,2,1.0,csp_4_empirical,False,1.0,62,10,6/14,15,8,0,0,7
0.9333333333333333,0.9375,1.0,0.875,3,0.9333333333333333,csp_4_empirical,False,0.9821428571428571,62,14,6/10,15,7,0,1,7
0.9166666666666666,0.9166666666666667,1.0,0.8333333333333334,1,0.916083916083916,csp_4_empirical,True,1.0,62,6,10/14,12,6,0,1,5
1.0,1.0,1.0,1.0,2,1.0,csp_4_empirical,True,1.0,62,10,6/14,12,6,0,0,6
0.875,0.9166666666666667,1.0,0.8333333333333334,3,0.8545454545454545,csp_4_empirical,True,1.0,62,14,6/10,8,2,0,1,5
0.5333333333333333,0.5267857142857143,0.625,0.42857142857142855,1,0.5248868778280543,spectral_baseline_6,False,0.5892857142857142,63,6,10/14,15,5,3,4,3
0.4,0.42857142857142855,0.8571428571428571,0.0,2,0.2857142857142857,spectral_baseline_6,False,0.5178571428571428,63,10,6/14,15,6,1,8,0
0.4666666666666667,0.4464285714285714,0.75,0.14285714285714285,3,0.4,spectral_baseline_6,False,0.5714285714285714,63,14,6/10,15,6,2,6,1
0.4,0.41666666666666663,0.5,0.3333333333333333,1,0.4,spectral_baseline_6,True,0.33333333333333337,63,6,10/14,10,2,2,4,2
0.45454545454545453,0.48333333333333334,0.8,0.16666666666666666,2,0.4107142857142857,spectral_baseline_6,True,0.5666666666666667,63,10,6/14,11,4,1,5,1
0.6363636363636364,0.6166666666666667,0.4,0.8333333333333334,3,0.6071428571428572,spectral_baseline_6,True,0.4,63,14,6/10,11,2,3,1,5
0.4666666666666667,0.4375,0.875,0.0,1,0.3181818181818182,csp_4_empirical,False,0.5357142857142858,63,6,10/14,15,7,1,7,0
0.6666666666666666,0.6607142857142857,0.5714285714285714,0.75,2,0.660633484162896,csp_4_empirical,False,0.75,63,10,6/14,15,4,3,2,6
0.5333333333333333,0.5,1.0,0.0,3,0.34782608695652173,csp_4_empirical,False,0.5,63,14,6/10,15,8,0,7,0
0.5,0.4166666666666667,0.0,0.8333333333333334,1,0.3333333333333333,csp_4_empirical,True,0.16666666666666669,63,6,10/14,10,0,4,1,5
0.45454545454545453,0.5,1.0,0.0,2,0.3125,csp_4_empirical,True,0.7666666666666667,63,10,6/14,11,5,0,6,0
0.5454545454545454,0.5,0.0,1.0,3,0.35294117647058826,csp_4_empirical,True,0.5666666666666667,63,14,6/10,11,0,5,0,6
0.7857142857142857,0.7857142857142857,0.8571428571428571,0.7142857142857143,1,0.7846153846153847,spectral_baseline_6,False,0.8163265306122449,64,6,10/14,14,6,1,2,5
0.5,0.5,0.5714285714285714,0.42857142857142855,2,0.49743589743589745,spectral_baseline_6,False,0.44897959183673475,64,10,6/14,14,4,3,4,3
0.5714285714285714,0.5714285714285714,0.7142857142857143,0.42857142857142855,3,0.5625,spectral_baseline_6,False,0.4897959183673469,64,14,6/10,14,5,2,4,3
0.7857142857142857,0.7857142857142857,0.8571428571428571,0.7142857142857143,1,0.7846153846153847,spectral_baseline_6,True,0.8163265306122449,64,6,10/14,14,6,1,2,5
0.5,0.5,0.5714285714285714,0.42857142857142855,2,0.49743589743589745,spectral_baseline_6,True,0.44897959183673475,64,10,6/14,14,4,3,4,3
0.5714285714285714,0.5714285714285714,0.7142857142857143,0.42857142857142855,3,0.5625,spectral_baseline_6,True,0.4897959183673469,64,14,6/10,14,5,2,4,3
0.42857142857142855,0.42857142857142855,0.42857142857142855,0.42857142857142855,1,0.42857142857142855,csp_4_empirical,False,0.2857142857142857,64,6,10/14,14,3,4,4,3
0.42857142857142855,0.4285714285714286,0.7142857142857143,0.14285714285714285,2,0.37777777777777777,csp_4_empirical,False,0.4489795918367347,64,10,6/14,14,5,2,6,1
0.5714285714285714,0.5714285714285714,0.7142857142857143,0.42857142857142855,3,0.5625,csp_4_empirical,False,0.653061224489796,64,14,6/10,14,5,2,4,3
0.42857142857142855,0.42857142857142855,0.42857142857142855,0.42857142857142855,1,0.42857142857142855,csp_4_empirical,True,0.2857142857142857,64,6,10/14,14,3,4,4,3
0.42857142857142855,0.4285714285714286,0.7142857142857143,0.14285714285714285,2,0.37777777777777777,csp_4_empirical,True,0.4489795918367347,64,10,6/14,14,5,2,6,1
0.5714285714285714,0.5714285714285714,0.7142857142857143,0.42857142857142855,3,0.5625,csp_4_empirical,True,0.653061224489796,64,14,6/10,14,5,2,4,3
0.4666666666666667,0.4732142857142857,0.5714285714285714,0.375,1,0.4642857142857143,spectral_baseline_6,False,0.33928571428571425,65,6,10/14,15,4,3,5,3
0.6,0.5982142857142857,0.625,0.5714285714285714,2,0.5982142857142857,spectral_baseline_6,False,0.6785714285714286,65,10,6/14,15,5,3,3,4
0.4666666666666667,0.4732142857142857,0.375,0.5714285714285714,3,0.4642857142857143,spectral_baseline_6,False,0.5,65,14,6/10,15,3,5,3,4
0.5,0.5,1.0,0.0,1,0.3333333333333333,spectral_baseline_6,True,0.32,65,6,10/14,10,5,0,5,0
0.6,0.6,0.6,0.6,2,0.6,spectral_baseline_6,True,0.72,65,10,6/14,10,3,2,2,3
0.5,0.5208333333333333,0.375,0.6666666666666666,3,0.49743589743589745,spectral_baseline_6,True,0.41666666666666663,65,14,6/10,14,3,5,2,4
0.4,0.4107142857142857,0.5714285714285714,0.25,1,0.3891402714932127,csp_4_empirical,False,0.4107142857142857,65,6,10/14,15,4,3,6,2
0.6,0.5982142857142857,0.625,0.5714285714285714,2,0.5982142857142857,csp_4_empirical,False,0.5,65,10,6/14,15,5,3,3,4
0.5333333333333333,0.5178571428571428,0.75,0.2857142857142857,3,0.49760765550239233,csp_4_empirical,False,0.6607142857142857,65,14,6/10,15,6,2,5,2
0.4,0.4,0.6,0.2,1,0.375,csp_4_empirical,True,0.4,65,6,10/14,10,3,2,4,1
0.6,0.6000000000000001,0.8,0.4,2,0.5833333333333333,csp_4_empirical,True,0.6000000000000001,65,10,6/14,10,4,1,3,2
0.6428571428571429,0.6666666666666667,0.5,0.8333333333333334,3,0.641025641025641,csp_4_empirical,True,0.7291666666666667,65,14,6/10,14,4,4,1,5
0.6,0.6071428571428572,0.5,0.7142857142857143,1,0.5982142857142857,spectral_baseline_6,False,0.6607142857142857,66,6,10/14,15,4,4,2,5
0.4,0.4017857142857143,0.42857142857142855,0.375,2,0.4,spectral_baseline_6,False,0.3392857142857143,66,10,6/14,15,3,4,5,3
0.6666666666666666,0.6428571428571428,1.0,0.2857142857142857,3,0.6031746031746031,spectral_baseline_6,False,0.5,66,14,6/10,15,8,0,5,2
0.6,0.6071428571428572,0.5,0.7142857142857143,1,0.5982142857142857,spectral_baseline_6,True,0.6607142857142857,66,6,10/14,15,4,4,2,5
0.4,0.4017857142857143,0.42857142857142855,0.375,2,0.4,spectral_baseline_6,True,0.3392857142857143,66,10,6/14,15,3,4,5,3
0.6666666666666666,0.6428571428571428,1.0,0.2857142857142857,3,0.6031746031746031,spectral_baseline_6,True,0.5,66,14,6/10,15,8,0,5,2
0.4666666666666667,0.48214285714285715,0.25,0.7142857142857143,1,0.4444444444444444,csp_4_empirical,False,0.4464285714285714,66,6,10/14,15,2,6,2,5
0.5333333333333333,0.5446428571428572,0.7142857142857143,0.375,2,0.5248868778280543,csp_4_empirical,False,0.42857142857142855,66,10,6/14,15,5,2,5,3
0.6666666666666666,0.6785714285714286,0.5,0.8571428571428571,3,0.660633484162896,csp_4_empirical,False,0.8392857142857142,66,14,6/10,15,4,4,1,6
0.4666666666666667,0.48214285714285715,0.25,0.7142857142857143,1,0.4444444444444444,csp_4_empirical,True,0.4464285714285714,66,6,10/14,15,2,6,2,5
0.5333333333333333,0.5446428571428572,0.7142857142857143,0.375,2,0.5248868778280543,csp_4_empirical,True,0.42857142857142855,66,10,6/14,15,5,2,5,3
0.6666666666666666,0.6785714285714286,0.5,0.8571428571428571,3,0.660633484162896,csp_4_empirical,True,0.8392857142857142,66,14,6/10,15,4,4,1,6
0.4666666666666667,0.49107142857142855,0.125,0.8571428571428571,1,0.4,spectral_baseline_6,False,0.48214285714285715,67,6,10/14,15,1,7,1,6
0.5333333333333333,0.5446428571428572,0.7142857142857143,0.375,2,0.5248868778280543,spectral_baseline_6,False,0.5892857142857142,67,10,6/14,15,5,2,5,3
0.4666666666666667,0.48214285714285715,0.7142857142857143,0.25,3,0.4444444444444444,spectral_baseline_6,False,0.375,67,14,6/10,15,5,2,6,2
0.5714285714285714,0.5714285714285714,0.2857142857142857,0.8571428571428571,1,0.5333333333333333,spectral_baseline_6,True,0.4897959183673469,67,6,10/14,14,2,5,1,6
0.6,0.6160714285714286,0.8571428571428571,0.375,2,0.5833333333333333,spectral_baseline_6,True,0.6964285714285714,67,10,6/14,15,6,1,5,3
0.35714285714285715,0.3571428571428571,0.5714285714285714,0.14285714285714285,3,0.3262032085561497,spectral_baseline_6,True,0.40816326530612246,67,14,6/10,14,4,3,6,1
0.4666666666666667,0.5,0.0,1.0,1,0.3181818181818182,csp_4_empirical,False,0.6607142857142857,67,6,10/14,15,0,8,0,7
0.4666666666666667,0.5,1.0,0.0,2,0.3181818181818182,csp_4_empirical,False,0.48214285714285715,67,10,6/14,15,7,0,8,0
0.6666666666666666,0.6696428571428572,0.7142857142857143,0.625,3,0.6666666666666666,csp_4_empirical,False,0.5892857142857143,67,14,6/10,15,5,2,3,5
0.5,0.5,0.0,1.0,1,0.3333333333333333,csp_4_empirical,True,0.673469387755102,67,6,10/14,14,0,7,0,7
0.5333333333333333,0.5625,1.0,0.125,2,0.4444444444444444,csp_4_empirical,True,0.5535714285714286,67,10,6/14,15,7,0,7,1
0.5714285714285714,0.5714285714285714,0.42857142857142855,0.7142857142857143,3,0.5625,csp_4_empirical,True,0.5918367346938775,67,14,6/10,14,3,4,2,5
0.6666666666666666,0.6785714285714286,0.5,0.8571428571428571,1,0.660633484162896,spectral_baseline_6,False,0.5178571428571429,68,6,10/14,15,4,4,1,6
0.6,0.6160714285714286,0.8571428571428571,0.375,2,0.5833333333333333,spectral_baseline_6,False,0.7321428571428571,68,10,6/14,15,6,1,5,3
0.26666666666666666,0.2767857142857143,0.125,0.42857142857142855,3,0.25339366515837103,spectral_baseline_6,False,0.2678571428571429,68,14,6/10,15,1,7,4,3
0.6666666666666666,0.65,0.5,0.8,1,0.6493506493506493,spectral_baseline_6,True,0.7000000000000001,68,6,10/14,9,2,2,1,4
0.5454545454545454,0.5666666666666667,0.8,0.3333333333333333,2,0.5299145299145299,spectral_baseline_6,True,0.7666666666666666,68,10,6/14,11,4,1,4,2
0.4,0.4,0.2,0.6,3,0.375,spectral_baseline_6,True,0.39999999999999997,68,14,6/10,10,1,4,2,3
0.6666666666666666,0.6696428571428572,0.625,0.7142857142857143,1,0.6666666666666666,csp_4_empirical,False,0.7142857142857143,68,6,10/14,15,5,3,2,5
0.6,0.6160714285714286,0.8571428571428571,0.375,2,0.5833333333333333,csp_4_empirical,False,0.625,68,10,6/14,15,6,1,5,3
0.6,0.6071428571428572,0.5,0.7142857142857143,3,0.5982142857142857,csp_4_empirical,False,0.625,68,14,6/10,15,4,4,2,5
0.6666666666666666,0.65,0.5,0.8,1,0.6493506493506493,csp_4_empirical,True,0.85,68,6,10/14,9,2,2,1,4
0.5454545454545454,0.5666666666666667,0.8,0.3333333333333333,2,0.5299145299145299,csp_4_empirical,True,0.7,68,10,6/14,11,4,1,4,2
0.4,0.4,0.4,0.4,3,0.4,csp_4_empirical,True,0.28,68,14,6/10,10,2,3,3,2
0.6666666666666666,0.6517857142857143,0.42857142857142855,0.875,1,0.6411483253588517,spectral_baseline_6,False,0.5892857142857142,69,6,10/14,15,3,4,1,7
0.4666666666666667,0.4375,0.875,0.0,2,0.3181818181818182,spectral_baseline_6,False,0.5535714285714286,69,10,6/14,15,7,1,7,0
0.6,0.6071428571428572,0.5,0.7142857142857143,3,0.5982142857142857,spectral_baseline_6,False,0.6428571428571429,69,14,6/10,15,4,4,2,5
0.6428571428571429,0.6041666666666666,0.3333333333333333,0.875,1,0.5906432748538011,spectral_baseline_6,True,0.4583333333333333,69,6,10/14,14,2,4,1,7
0.38461538461538464,0.4166666666666667,0.8333333333333334,0.0,2,0.2777777777777778,spectral_baseline_6,True,0.47619047619047616,69,10,6/14,13,5,1,7,0
0.6428571428571429,0.6458333333333333,0.625,0.6666666666666666,3,0.641025641025641,spectral_baseline_6,True,0.5833333333333334,69,14,6/10,14,5,3,2,4
0.6666666666666666,0.6517857142857143,0.42857142857142855,0.875,1,0.6411483253588517,csp_4_empirical,False,0.8035714285714286,69,6,10/14,15,3,4,1,7
0.6,0.5982142857142857,0.625,0.5714285714285714,2,0.5982142857142857,csp_4_empirical,False,0.75,69,10,6/14,15,5,3,3,4
0.8,0.8035714285714286,0.75,0.8571428571428571,3,0.8,csp_4_empirical,False,0.8392857142857142,69,14,6/10,15,6,2,1,6
0.6428571428571429,0.6041666666666666,0.3333333333333333,0.875,1,0.5906432748538011,csp_4_empirical,True,0.8125,69,6,10/14,14,2,4,1,7
0.6923076923076923,0.6785714285714286,0.5,0.8571428571428571,2,0.675,csp_4_empirical,True,0.7857142857142857,69,10,6/14,13,3,3,1,6
0.7857142857142857,0.7708333333333333,0.875,0.6666666666666666,3,0.7754010695187166,csp_4_empirical,True,0.7916666666666667,69,14,6/10,14,7,1,2,4
0.9333333333333333,0.9375,1.0,0.875,1,0.9333333333333333,spectral_baseline_6,False,0.9285714285714286,70,6,10/14,15,7,0,1,7
0.8666666666666667,0.875,1.0,0.75,2,0.8660714285714286,spectral_baseline_6,False,1.0,70,10,6/14,15,7,0,2,6
0.6666666666666666,0.6696428571428572,0.625,0.7142857142857143,3,0.6666666666666666,spectral_baseline_6,False,0.7857142857142857,70,14,6/10,15,5,3,2,5
0.6666666666666666,0.6571428571428571,0.6,0.7142857142857143,1,0.6571428571428571,spectral_baseline_6,True,0.8,70,6,10/14,12,3,2,2,5
0.8461538461538461,0.8571428571428572,1.0,0.7142857142857143,2,0.8452380952380952,spectral_baseline_6,True,1.0,70,10,6/14,13,6,0,2,5
0.6363636363636364,0.65,0.5,0.8,3,0.6333333333333333,spectral_baseline_6,True,0.8,70,14,6/10,11,3,3,1,4
