subject,method,qc_sensitivity,primary_mean_scenario_test_run_balanced_accuracy,scenario_test_run_balanced_accuracy_range,pooled_accuracy,fists_recall,feet_recall,trial_prediction_appearances,group_observational_unit
16,source_zero_shot,False,0.5684523809523809,0.3928571428571429,0.5555555555555556,0.375,0.7619047619047619,90,participant
16,source_zero_shot,True,0.560515873015873,0.3571428571428572,0.55,0.3333333333333333,0.7894736842105263,80,participant
16,source_csp_target_lda_source_scaler,False,0.5654761904761905,0.14285714285714285,0.5666666666666667,0.5833333333333334,0.5476190476190477,90,participant
16,source_csp_target_lda_source_scaler,True,0.5773809523809524,0.16666666666666663,0.5875,0.5952380952380952,0.5789473684210527,80,participant
16,source_csp_target_lda_target_scaler,False,0.5654761904761905,0.14285714285714285,0.5666666666666667,0.5833333333333334,0.5476190476190477,90,participant
16,source_csp_target_lda_target_scaler,True,0.5773809523809524,0.16666666666666663,0.5875,0.5952380952380952,0.5789473684210527,80,participant
16,target_csp_empirical,False,0.5267857142857142,0.20535714285714285,0.5333333333333333,0.625,0.42857142857142855,90,participant
16,target_csp_empirical,True,0.5208333333333333,0.2976190476190476,0.525,0.6428571428571429,0.39473684210526316,80,participant
16,target_csp_ledoit_wolf,False,0.519345238095238,0.27678571428571436,0.5222222222222223,0.5625,0.47619047619047616,90,participant
16,target_csp_ledoit_wolf,True,0.5124007936507936,0.369047619047619,0.5125,0.5714285714285714,0.4473684210526316,80,participant
17,source_zero_shot,False,0.5,0.0,0.4666666666666667,0.0,1.0,90,participant
17,source_zero_shot,True,0.5,0.0,0.4634146341463415,0.0,1.0,82,participant
17,source_csp_target_lda_source_scaler,False,0.47470238095238093,0.125,0.4888888888888889,0.6875,0.2619047619047619,90,participant
17,source_csp_target_lda_source_scaler,True,0.4875,0.17500000000000004,0.5,0.7045454545454546,0.2631578947368421,82,participant
17,source_csp_target_lda_target_scaler,False,0.47470238095238093,0.125,0.4888888888888889,0.6875,0.2619047619047619,90,participant
17,source_csp_target_lda_target_scaler,True,0.4875,0.17500000000000004,0.5,0.7045454545454546,0.2631578947368421,82,participant
17,target_csp_empirical,False,0.5476190476190476,0.1875,0.5555555555555556,0.6666666666666666,0.42857142857142855,90,participant
17,target_csp_empirical,True,0.5368055555555555,0.20416666666666666,0.5487804878048781,0.7045454545454546,0.3684210526315789,82,participant
17,target_csp_ledoit_wolf,False,0.4985119047619047,0.09821428571428575,0.5111111111111111,0.6875,0.30952380952380953,90,participant
17,target_csp_ledoit_wolf,True,0.5160714285714285,0.18809523809523815,0.524390243902439,0.7045454545454546,0.3157894736842105,82,participant
18,source_zero_shot,False,0.5654761904761905,0.1160714285714286,0.5555555555555556,0.9545454545454546,0.17391304347826086,90,participant
18,source_zero_shot,True,0.5654761904761905,0.1160714285714286,0.5555555555555556,0.9545454545454546,0.17391304347826086,90,participant
18,source_csp_target_lda_source_scaler,False,0.49107142857142855,0.062499999999999944,0.5,0.5,0.5,90,participant
18,source_csp_target_lda_source_scaler,True,0.49107142857142855,0.062499999999999944,0.5,0.5,0.5,90,participant
18,source_csp_target_lda_target_scaler,False,0.49107142857142855,0.062499999999999944,0.5,0.5,0.5,90,participant
18,source_csp_target_lda_target_scaler,True,0.49107142857142855,0.062499999999999944,0.5,0.5,0.5,90,participant
18,target_csp_empirical,False,0.4642857142857142,0.28571428571428575,0.4666666666666667,0.45454545454545453,0.4782608695652174,90,participant
18,target_csp_empirical,True,0.4642857142857142,0.28571428571428575,0.4666666666666667,0.45454545454545453,0.4782608695652174,90,participant
18,target_csp_ledoit_wolf,False,0.4285714285714286,0.3214285714285714,0.43333333333333335,0.6590909090909091,0.21739130434782608,90,participant
18,target_csp_ledoit_wolf,True,0.4285714285714286,0.3214285714285714,0.43333333333333335,0.6590909090909091,0.21739130434782608,90,participant
