accuracy,balanced_accuracy,feet_recall,fists_recall,model,subject,target_adaptation_used,test_run,training_subjects,trial_count,true_feet_predicted_feet,true_feet_predicted_fists,true_fists_predicted_feet,true_fists_predicted_fists
0.6666666666666666,0.6607142857142857,0.5714285714285714,0.75,csp_4_empirical,44,False,6,1/2/3/4/5/6/7/8/9/10/11/12/13/14/15/16/17/18/19/20,15,4,3,2,6
0.8,0.7946428571428572,0.7142857142857143,0.875,csp_4_empirical,44,False,10,1/2/3/4/5/6/7/8/9/10/11/12/13/14/15/16/17/18/19/20,15,5,2,1,7
0.6666666666666666,0.6785714285714286,0.5,0.8571428571428571,csp_4_empirical,44,False,14,1/2/3/4/5/6/7/8/9/10/11/12/13/14/15/16/17/18/19/20,15,4,4,1,6
0.5333333333333333,0.5357142857142857,0.5714285714285714,0.5,spectral_baseline_6,45,False,6,1/2/3/4/5/6/7/8/9/10/11/12/13/14/15/16/17/18/19/20,15,4,3,4,4
0.7333333333333333,0.7142857142857143,0.42857142857142855,1.0,spectral_baseline_6,45,False,10,1/2/3/4/5/6/7/8/9/10/11/12/13/14/15/16/17/18/19/20,15,3,4,0,8
0.7333333333333333,0.7410714285714286,0.8571428571428571,0.625,spectral_baseline_6,45,False,14,1/2/3/4/5/6/7/8/9/10/11/12/13/14/15/16/17/18/19/20,15,6,1,3,5
0.6666666666666666,0.6875,1.0,0.375,csp_4_empirical,45,False,6,1/2/3/4/5/6/7/8/9/10/11/12/13/14/15/16/17/18/19/20,15,7,0,5,3
0.5333333333333333,0.5,0.0,1.0,csp_4_empirical,45,False,10,1/2/3/4/5/6/7/8/9/10/11/12/13/14/15/16/17/18/19/20,15,0,7,0,8
0.5333333333333333,0.5,0.0,1.0,csp_4_empirical,45,False,14,1/2/3/4/5/6/7/8/9/10/11/12/13/14/15/16/17/18/19/20,15,0,7,0,8
0.7333333333333333,0.7142857142857143,0.42857142857142855,1.0,spectral_baseline_6,46,False,6,1/2/3/4/5/6/7/8/9/10/11/12/13/14/15/16/17/18/19/20,15,3,4,0,8
0.4,0.41964285714285715,0.125,0.7142857142857143,spectral_baseline_6,46,False,10,1/2/3/4/5/6/7/8/9/10/11/12/13/14/15/16/17/18/19/20,15,1,7,2,5
0.4,0.42857142857142855,0.0,0.8571428571428571,spectral_baseline_6,46,False,14,1/2/3/4/5/6/7/8/9/10/11/12/13/14/15/16/17/18/19/20,15,0,8,1,6
0.6666666666666666,0.6696428571428572,0.7142857142857143,0.625,csp_4_empirical,46,False,6,1/2/3/4/5/6/7/8/9/10/11/12/13/14/15/16/17/18/19/20,15,5,2,3,5
0.6,0.6071428571428572,0.5,0.7142857142857143,csp_4_empirical,46,False,10,1/2/3/4/5/6/7/8/9/10/11/12/13/14/15/16/17/18/19/20,15,4,4,2,5
0.5333333333333333,0.5178571428571428,0.75,0.2857142857142857,csp_4_empirical,46,False,14,1/2/3/4/5/6/7/8/9/10/11/12/13/14/15/16/17/18/19/20,15,6,2,5,2
0.5333333333333333,0.5178571428571428,0.2857142857142857,0.75,spectral_baseline_6,47,False,6,1/2/3/4/5/6/7/8/9/10/11/12/13/14/15/16/17/18/19/20,15,2,5,2,6
0.4,0.4017857142857143,0.375,0.42857142857142855,spectral_baseline_6,47,False,10,1/2/3/4/5/6/7/8/9/10/11/12/13/14/15/16/17/18/19/20,15,3,5,4,3
0.3333333333333333,0.3214285714285714,0.14285714285714285,0.5,spectral_baseline_6,47,False,14,1/2/3/4/5/6/7/8/9/10/11/12/13/14/15/16/17/18/19/20,15,1,6,4,4
0.6,0.5714285714285714,0.14285714285714285,1.0,csp_4_empirical,47,False,6,1/2/3/4/5/6/7/8/9/10/11/12/13/14/15/16/17/18/19/20,15,1,6,0,8
0.4666666666666667,0.48214285714285715,0.25,0.7142857142857143,csp_4_empirical,47,False,10,1/2/3/4/5/6/7/8/9/10/11/12/13/14/15/16/17/18/19/20,15,2,6,2,5
0.4666666666666667,0.4375,0.0,0.875,csp_4_empirical,47,False,14,1/2/3/4/5/6/7/8/9/10/11/12/13/14/15/16/17/18/19/20,15,0,7,1,7
0.4,0.39285714285714285,0.2857142857142857,0.5,spectral_baseline_6,48,False,6,1/2/3/4/5/6/7/8/9/10/11/12/13/14/15/16/17/18/19/20,15,2,5,4,4
0.5333333333333333,0.5357142857142857,0.5714285714285714,0.5,spectral_baseline_6,48,False,10,1/2/3/4/5/6/7/8/9/10/11/12/13/14/15/16/17/18/19/20,15,4,3,4,4
0.4666666666666667,0.4732142857142857,0.5714285714285714,0.375,spectral_baseline_6,48,False,14,1/2/3/4/5/6/7/8/9/10/11/12/13/14/15/16/17/18/19/20,15,4,3,5,3
0.5333333333333333,0.5,0.0,1.0,csp_4_empirical,48,False,6,1/2/3/4/5/6/7/8/9/10/11/12/13/14/15/16/17/18/19/20,15,0,7,0,8
0.4666666666666667,0.4375,0.0,0.875,csp_4_empirical,48,False,10,1/2/3/4/5/6/7/8/9/10/11/12/13/14/15/16/17/18/19/20,15,0,7,1,7
0.5333333333333333,0.5,0.0,1.0,csp_4_empirical,48,False,14,1/2/3/4/5/6/7/8/9/10/11/12/13/14/15/16/17/18/19/20,15,0,7,0,8
0.5333333333333333,0.5625,0.125,1.0,spectral_baseline_6,49,False,6,1/2/3/4/5/6/7/8/9/10/11/12/13/14/15/16/17/18/19/20,15,1,7,0,7
0.5333333333333333,0.5446428571428572,0.375,0.7142857142857143,spectral_baseline_6,49,False,10,1/2/3/4/5/6/7/8/9/10/11/12/13/14/15/16/17/18/19/20,15,3,5,2,5
0.6,0.625,0.25,1.0,spectral_baseline_6,49,False,14,1/2/3/4/5/6/7/8/9/10/11/12/13/14/15/16/17/18/19/20,15,2,6,0,7
0.4666666666666667,0.4375,0.875,0.0,csp_4_empirical,49,False,6,1/2/3/4/5/6/7/8/9/10/11/12/13/14/15/16/17/18/19/20,15,7,1,7,0
0.6,0.5714285714285714,1.0,0.14285714285714285,csp_4_empirical,49,False,10,1/2/3/4/5/6/7/8/9/10/11/12/13/14/15/16/17/18/19/20,15,8,0,6,1
0.5333333333333333,0.5,1.0,0.0,csp_4_empirical,49,False,14,1/2/3/4/5/6/7/8/9/10/11/12/13/14/15/16/17/18/19/20,15,8,0,7,0
0.5333333333333333,0.5357142857142857,0.5714285714285714,0.5,spectral_baseline_6,50,False,6,1/2/3/4/5/6/7/8/9/10/11/12/13/14/15/16/17/18/19/20,15,4,3,4,4
0.5333333333333333,0.5178571428571428,0.2857142857142857,0.75,spectral_baseline_6,50,False,10,1/2/3/4/5/6/7/8/9/10/11/12/13/14/15/16/17/18/19/20,15,2,5,2,6
0.6,0.5892857142857143,0.42857142857142855,0.75,spectral_baseline_6,50,False,14,1/2/3/4/5/6/7/8/9/10/11/12/13/14/15/16/17/18/19/20,15,3,4,2,6
0.5333333333333333,0.5,0.0,1.0,csp_4_empirical,50,False,6,1/2/3/4/5/6/7/8/9/10/11/12/13/14/15/16/17/18/19/20,15,0,7,0,8
0.6,0.5714285714285714,0.14285714285714285,1.0,csp_4_empirical,50,False,10,1/2/3/4/5/6/7/8/9/10/11/12/13/14/15/16/17/18/19/20,15,1,6,0,8
0.5333333333333333,0.5,0.0,1.0,csp_4_empirical,50,False,14,1/2/3/4/5/6/7/8/9/10/11/12/13/14/15/16/17/18/19/20,15,0,7,0,8
0.42857142857142855,0.42857142857142855,0.0,0.8571428571428571,spectral_baseline_6,51,False,6,1/2/3/4/5/6/7/8/9/10/11/12/13/14/15/16/17/18/19/20,14,0,7,1,6
0.5714285714285714,0.5714285714285714,0.5714285714285714,0.5714285714285714,spectral_baseline_6,51,False,10,1/2/3/4/5/6/7/8/9/10/11/12/13/14/15/16/17/18/19/20,14,4,3,3,4
0.42857142857142855,0.42857142857142855,0.2857142857142857,0.5714285714285714,spectral_baseline_6,51,False,14,1/2/3/4/5/6/7/8/9/10/11/12/13/14/15/16/17/18/19/20,14,2,5,3,4
0.35714285714285715,0.35714285714285715,0.0,0.7142857142857143,csp_4_empirical,51,False,6,1/2/3/4/5/6/7/8/9/10/11/12/13/14/15/16/17/18/19/20,14,0,7,2,5
0.42857142857142855,0.42857142857142855,0.5714285714285714,0.2857142857142857,csp_4_empirical,51,False,10,1/2/3/4/5/6/7/8/9/10/11/12/13/14/15/16/17/18/19/20,14,4,3,5,2
0.6428571428571429,0.6428571428571428,0.7142857142857143,0.5714285714285714,csp_4_empirical,51,False,14,1/2/3/4/5/6/7/8/9/10/11/12/13/14/15/16/17/18/19/20,14,5,2,3,4
0.8,0.8125,0.625,1.0,spectral_baseline_6,52,False,6,1/2/3/4/5/6/7/8/9/10/11/12/13/14/15/16/17/18/19/20,15,5,3,0,7
0.8,0.7946428571428572,0.875,0.7142857142857143,spectral_baseline_6,52,False,10,1/2/3/4/5/6/7/8/9/10/11/12/13/14/15/16/17/18/19/20,15,7,1,2,5
0.7333333333333333,0.7232142857142857,0.5714285714285714,0.875,spectral_baseline_6,52,False,14,1/2/3/4/5/6/7/8/9/10/11/12/13/14/15/16/17/18/19/20,15,4,3,1,7
0.7333333333333333,0.7232142857142857,0.875,0.5714285714285714,csp_4_empirical,52,False,6,1/2/3/4/5/6/7/8/9/10/11/12/13/14/15/16/17/18/19/20,15,7,1,3,4
0.6666666666666666,0.6785714285714286,0.5,0.8571428571428571,csp_4_empirical,52,False,10,1/2/3/4/5/6/7/8/9/10/11/12/13/14/15/16/17/18/19/20,15,4,4,1,6
0.7333333333333333,0.7232142857142857,0.5714285714285714,0.875,csp_4_empirical,52,False,14,1/2/3/4/5/6/7/8/9/10/11/12/13/14/15/16/17/18/19/20,15,4,3,1,7
0.6666666666666666,0.6785714285714286,0.5,0.8571428571428571,spectral_baseline_6,53,False,6,1/2/3/4/5/6/7/8/9/10/11/12/13/14/15/16/17/18/19/20,15,4,4,1,6
0.6,0.5714285714285714,0.14285714285714285,1.0,spectral_baseline_6,53,False,10,1/2/3/4/5/6/7/8/9/10/11/12/13/14/15/16/17/18/19/20,15,1,6,0,8
0.6666666666666666,0.6607142857142857,0.5714285714285714,0.75,spectral_baseline_6,53,False,14,1/2/3/4/5/6/7/8/9/10/11/12/13/14/15/16/17/18/19/20,15,4,3,2,6
0.5333333333333333,0.5625,0.125,1.0,csp_4_empirical,53,False,6,1/2/3/4/5/6/7/8/9/10/11/12/13/14/15/16/17/18/19/20,15,1,7,0,7
0.7333333333333333,0.7142857142857143,0.42857142857142855,1.0,csp_4_empirical,53,False,10,1/2/3/4/5/6/7/8/9/10/11/12/13/14/15/16/17/18/19/20,15,3,4,0,8
0.5333333333333333,0.5,0.0,1.0,csp_4_empirical,53,False,14,1/2/3/4/5/6/7/8/9/10/11/12/13/14/15/16/17/18/19/20,15,0,7,0,8
0.5333333333333333,0.5,1.0,0.0,spectral_baseline_6,54,False,6,1/2/3/4/5/6/7/8/9/10/11/12/13/14/15/16/17/18/19/20,15,8,0,7,0
0.4666666666666667,0.5,1.0,0.0,spectral_baseline_6,54,False,10,1/2/3/4/5/6/7/8/9/10/11/12/13/14/15/16/17/18/19/20,15,7,0,8,0
0.5333333333333333,0.5625,1.0,0.125,spectral_baseline_6,54,False,14,1/2/3/4/5/6/7/8/9/10/11/12/13/14/15/16/17/18/19/20,15,7,0,7,1
0.5333333333333333,0.5,1.0,0.0,csp_4_empirical,54,False,6,1/2/3/4/5/6/7/8/9/10/11/12/13/14/15/16/17/18/19/20,15,8,0,7,0
0.4666666666666667,0.5,1.0,0.0,csp_4_empirical,54,False,10,1/2/3/4/5/6/7/8/9/10/11/12/13/14/15/16/17/18/19/20,15,7,0,8,0
0.4666666666666667,0.5,1.0,0.0,csp_4_empirical,54,False,14,1/2/3/4/5/6/7/8/9/10/11/12/13/14/15/16/17/18/19/20,15,7,0,8,0
0.4,0.4107142857142857,0.5714285714285714,0.25,spectral_baseline_6,55,False,6,1/2/3/4/5/6/7/8/9/10/11/12/13/14/15/16/17/18/19/20,15,4,3,6,2
0.4,0.4017857142857143,0.42857142857142855,0.375,spectral_baseline_6,55,False,10,1/2/3/4/5/6/7/8/9/10/11/12/13/14/15/16/17/18/19/20,15,3,4,5,3
0.6666666666666666,0.6607142857142857,0.75,0.5714285714285714,spectral_baseline_6,55,False,14,1/2/3/4/5/6/7/8/9/10/11/12/13/14/15/16/17/18/19/20,15,6,2,3,4
0.6,0.5714285714285714,0.14285714285714285,1.0,csp_4_empirical,55,False,6,1/2/3/4/5/6/7/8/9/10/11/12/13/14/15/16/17/18/19/20,15,1,6,0,8
0.7333333333333333,0.7142857142857143,0.42857142857142855,1.0,csp_4_empirical,55,False,10,1/2/3/4/5/6/7/8/9/10/11/12/13/14/15/16/17/18/19/20,15,3,4,0,8
0.6,0.625,0.25,1.0,csp_4_empirical,55,False,14,1/2/3/4/5/6/7/8/9/10/11/12/13/14/15/16/17/18/19/20,15,2,6,0,7
0.7333333333333333,0.7142857142857143,1.0,0.42857142857142855,spectral_baseline_6,56,False,6,1/2/3/4/5/6/7/8/9/10/11/12/13/14/15/16/17/18/19/20,15,8,0,4,3
0.4666666666666667,0.49107142857142855,0.8571428571428571,0.125,spectral_baseline_6,56,False,10,1/2/3/4/5/6/7/8/9/10/11/12/13/14/15/16/17/18/19/20,15,6,1,7,1
0.5333333333333333,0.5625,1.0,0.125,spectral_baseline_6,56,False,14,1/2/3/4/5/6/7/8/9/10/11/12/13/14/15/16/17/18/19/20,15,7,0,7,1
0.4666666666666667,0.5,0.0,1.0,csp_4_empirical,56,False,6,1/2/3/4/5/6/7/8/9/10/11/12/13/14/15/16/17/18/19/20,15,0,8,0,7
0.5333333333333333,0.5,0.0,1.0,csp_4_empirical,56,False,10,1/2/3/4/5/6/7/8/9/10/11/12/13/14/15/16/17/18/19/20,15,0,7,0,8
0.5333333333333333,0.5,0.0,1.0,csp_4_empirical,56,False,14,1/2/3/4/5/6/7/8/9/10/11/12/13/14/15/16/17/18/19/20,15,0,7,0,8
0.4666666666666667,0.4732142857142857,0.375,0.5714285714285714,spectral_baseline_6,57,False,6,1/2/3/4/5/6/7/8/9/10/11/12/13/14/15/16/17/18/19/20,15,3,5,3,4
0.5333333333333333,0.5446428571428572,0.375,0.7142857142857143,spectral_baseline_6,57,False,10,1/2/3/4/5/6/7/8/9/10/11/12/13/14/15/16/17/18/19/20,15,3,5,2,5
0.4,0.3839285714285714,0.14285714285714285,0.625,spectral_baseline_6,57,False,14,1/2/3/4/5/6/7/8/9/10/11/12/13/14/15/16/17/18/19/20,15,1,6,3,5
0.5333333333333333,0.5,1.0,0.0,csp_4_empirical,57,False,6,1/2/3/4/5/6/7/8/9/10/11/12/13/14/15/16/17/18/19/20,15,8,0,7,0
0.6,0.5714285714285714,1.0,0.14285714285714285,csp_4_empirical,57,False,10,1/2/3/4/5/6/7/8/9/10/11/12/13/14/15/16/17/18/19/20,15,8,0,6,1
0.4,0.42857142857142855,0.8571428571428571,0.0,csp_4_empirical,57,False,14,1/2/3/4/5/6/7/8/9/10/11/12/13/14/15/16/17/18/19/20,15,6,1,8,0
0.4,0.4017857142857143,0.375,0.42857142857142855,spectral_baseline_6,58,False,6,1/2/3/4/5/6/7/8/9/10/11/12/13/14/15/16/17/18/19/20,15,3,5,4,3
0.4666666666666667,0.45535714285714285,0.2857142857142857,0.625,spectral_baseline_6,58,False,10,1/2/3/4/5/6/7/8/9/10/11/12/13/14/15/16/17/18/19/20,15,2,5,3,5
0.4666666666666667,0.4642857142857143,0.42857142857142855,0.5,spectral_baseline_6,58,False,14,1/2/3/4/5/6/7/8/9/10/11/12/13/14/15/16/17/18/19/20,15,3,4,4,4
0.6666666666666666,0.6785714285714286,0.5,0.8571428571428571,csp_4_empirical,58,False,6,1/2/3/4/5/6/7/8/9/10/11/12/13/14/15/16/17/18/19/20,15,4,4,1,6
0.7333333333333333,0.7142857142857143,0.42857142857142855,1.0,csp_4_empirical,58,False,10,1/2/3/4/5/6/7/8/9/10/11/12/13/14/15/16/17/18/19/20,15,3,4,0,8
0.5333333333333333,0.5089285714285714,0.14285714285714285,0.875,csp_4_empirical,58,False,14,1/2/3/4/5/6/7/8/9/10/11/12/13/14/15/16/17/18/19/20,15,1,6,1,7
0.4666666666666667,0.45535714285714285,0.2857142857142857,0.625,spectral_baseline_6,59,False,6,1/2/3/4/5/6/7/8/9/10/11/12/13/14/15/16/17/18/19/20,15,2,5,3,5
0.3333333333333333,0.3214285714285714,0.5,0.14285714285714285,spectral_baseline_6,59,False,10,1/2/3/4/5/6/7/8/9/10/11/12/13/14/15/16/17/18/19/20,15,4,4,6,1
0.6,0.5892857142857143,0.75,0.42857142857142855,spectral_baseline_6,59,False,14,1/2/3/4/5/6/7/8/9/10/11/12/13/14/15/16/17/18/19/20,15,6,2,4,3
0.6666666666666666,0.6517857142857143,0.42857142857142855,0.875,csp_4_empirical,59,False,6,1/2/3/4/5/6/7/8/9/10/11/12/13/14/15/16/17/18/19/20,15,3,4,1,7
0.6666666666666666,0.6875,0.375,1.0,csp_4_empirical,59,False,10,1/2/3/4/5/6/7/8/9/10/11/12/13/14/15/16/17/18/19/20,15,3,5,0,7
0.4666666666666667,0.48214285714285715,0.25,0.7142857142857143,csp_4_empirical,59,False,14,1/2/3/4/5/6/7/8/9/10/11/12/13/14/15/16/17/18/19/20,15,2,6,2,5
0.6,0.5982142857142857,0.625,0.5714285714285714,spectral_baseline_6,60,False,6,1/2/3/4/5/6/7/8/9/10/11/12/13/14/15/16/17/18/19/20,15,5,3,3,4
0.6666666666666666,0.6607142857142857,0.75,0.5714285714285714,spectral_baseline_6,60,False,10,1/2/3/4/5/6/7/8/9/10/11/12/13/14/15/16/17/18/19/20,15,6,2,3,4
0.8,0.7946428571428572,0.875,0.7142857142857143,spectral_baseline_6,60,False,14,1/2/3/4/5/6/7/8/9/10/11/12/13/14/15/16/17/18/19/20,15,7,1,2,5
0.6666666666666666,0.6875,0.375,1.0,csp_4_empirical,60,False,6,1/2/3/4/5/6/7/8/9/10/11/12/13/14/15/16/17/18/19/20,15,3,5,0,7
0.6,0.6071428571428572,0.5,0.7142857142857143,csp_4_empirical,60,False,10,1/2/3/4/5/6/7/8/9/10/11/12/13/14/15/16/17/18/19/20,15,4,4,2,5
0.8,0.8125,0.625,1.0,csp_4_empirical,60,False,14,1/2/3/4/5/6/7/8/9/10/11/12/13/14/15/16/17/18/19/20,15,5,3,0,7
0.6,0.5982142857142857,0.5714285714285714,0.625,spectral_baseline_6,61,False,6,1/2/3/4/5/6/7/8/9/10/11/12/13/14/15/16/17/18/19/20,15,4,3,3,5
0.5333333333333333,0.5446428571428572,0.7142857142857143,0.375,spectral_baseline_6,61,False,10,1/2/3/4/5/6/7/8/9/10/11/12/13/14/15/16/17/18/19/20,15,5,2,5,3
0.8,0.7946428571428572,0.7142857142857143,0.875,spectral_baseline_6,61,False,14,1/2/3/4/5/6/7/8/9/10/11/12/13/14/15/16/17/18/19/20,15,5,2,1,7
0.7333333333333333,0.75,1.0,0.5,csp_4_empirical,61,False,6,1/2/3/4/5/6/7/8/9/10/11/12/13/14/15/16/17/18/19/20,15,7,0,4,4
0.4666666666666667,0.48214285714285715,0.7142857142857143,0.25,csp_4_empirical,61,False,10,1/2/3/4/5/6/7/8/9/10/11/12/13/14/15/16/17/18/19/20,15,5,2,6,2
0.8666666666666667,0.8571428571428572,0.7142857142857143,1.0,csp_4_empirical,61,False,14,1/2/3/4/5/6/7/8/9/10/11/12/13/14/15/16/17/18/19/20,15,5,2,0,8
0.6666666666666666,0.6875,1.0,0.375,spectral_baseline_6,62,False,6,1/2/3/4/5/6/7/8/9/10/11/12/13/14/15/16/17/18/19/20,15,7,0,5,3
0.8666666666666667,0.8571428571428572,1.0,0.7142857142857143,spectral_baseline_6,62,False,10,1/2/3/4/5/6/7/8/9/10/11/12/13/14/15/16/17/18/19/20,15,8,0,2,5
0.8,0.8035714285714286,0.8571428571428571,0.75,spectral_baseline_6,62,False,14,1/2/3/4/5/6/7/8/9/10/11/12/13/14/15/16/17/18/19/20,15,6,1,2,6
0.8,0.8035714285714286,0.8571428571428571,0.75,csp_4_empirical,62,False,6,1/2/3/4/5/6/7/8/9/10/11/12/13/14/15/16/17/18/19/20,15,6,1,2,6
1.0,1.0,1.0,1.0,csp_4_empirical,62,False,10,1/2/3/4/5/6/7/8/9/10/11/12/13/14/15/16/17/18/19/20,15,8,0,0,7
0.8,0.7946428571428572,0.7142857142857143,0.875,csp_4_empirical,62,False,14,1/2/3/4/5/6/7/8/9/10/11/12/13/14/15/16/17/18/19/20,15,5,2,1,7
0.4666666666666667,0.48214285714285715,0.25,0.7142857142857143,spectral_baseline_6,63,False,6,1/2/3/4/5/6/7/8/9/10/11/12/13/14/15/16/17/18/19/20,15,2,6,2,5
0.5333333333333333,0.5267857142857143,0.42857142857142855,0.625,spectral_baseline_6,63,False,10,1/2/3/4/5/6/7/8/9/10/11/12/13/14/15/16/17/18/19/20,15,3,4,3,5
0.7333333333333333,0.75,0.5,1.0,spectral_baseline_6,63,False,14,1/2/3/4/5/6/7/8/9/10/11/12/13/14/15/16/17/18/19/20,15,4,4,0,7
0.4666666666666667,0.49107142857142855,0.125,0.8571428571428571,csp_4_empirical,63,False,6,1/2/3/4/5/6/7/8/9/10/11/12/13/14/15/16/17/18/19/20,15,1,7,1,6
0.5333333333333333,0.5,0.0,1.0,csp_4_empirical,63,False,10,1/2/3/4/5/6/7/8/9/10/11/12/13/14/15/16/17/18/19/20,15,0,7,0,8
0.4666666666666667,0.5,0.0,1.0,csp_4_empirical,63,False,14,1/2/3/4/5/6/7/8/9/10/11/12/13/14/15/16/17/18/19/20,15,0,8,0,7
0.42857142857142855,0.4285714285714286,0.14285714285714285,0.7142857142857143,spectral_baseline_6,64,False,6,1/2/3/4/5/6/7/8/9/10/11/12/13/14/15/16/17/18/19/20,14,1,6,2,5
0.42857142857142855,0.4285714285714286,0.14285714285714285,0.7142857142857143,spectral_baseline_6,64,False,10,1/2/3/4/5/6/7/8/9/10/11/12/13/14/15/16/17/18/19/20,14,1,6,2,5
0.5714285714285714,0.5714285714285714,0.14285714285714285,1.0,spectral_baseline_6,64,False,14,1/2/3/4/5/6/7/8/9/10/11/12/13/14/15/16/17/18/19/20,14,1,6,0,7
0.7857142857142857,0.7857142857142857,1.0,0.5714285714285714,csp_4_empirical,64,False,6,1/2/3/4/5/6/7/8/9/10/11/12/13/14/15/16/17/18/19/20,14,7,0,3,4
0.7142857142857143,0.7142857142857142,0.5714285714285714,0.8571428571428571,csp_4_empirical,64,False,10,1/2/3/4/5/6/7/8/9/10/11/12/13/14/15/16/17/18/19/20,14,4,3,1,6
0.6428571428571429,0.6428571428571428,0.7142857142857143,0.5714285714285714,csp_4_empirical,64,False,14,1/2/3/4/5/6/7/8/9/10/11/12/13/14/15/16/17/18/19/20,14,5,2,3,4
0.4666666666666667,0.48214285714285715,0.7142857142857143,0.25,spectral_baseline_6,65,False,6,1/2/3/4/5/6/7/8/9/10/11/12/13/14/15/16/17/18/19/20,15,5,2,6,2
0.3333333333333333,0.3214285714285714,0.5,0.14285714285714285,spectral_baseline_6,65,False,10,1/2/3/4/5/6/7/8/9/10/11/12/13/14/15/16/17/18/19/20,15,4,4,6,1
0.5333333333333333,0.5267857142857143,0.625,0.42857142857142855,spectral_baseline_6,65,False,14,1/2/3/4/5/6/7/8/9/10/11/12/13/14/15/16/17/18/19/20,15,5,3,4,3
0.6,0.5714285714285714,0.14285714285714285,1.0,csp_4_empirical,65,False,6,1/2/3/4/5/6/7/8/9/10/11/12/13/14/15/16/17/18/19/20,15,1,6,0,8
0.5333333333333333,0.5535714285714286,0.25,0.8571428571428571,csp_4_empirical,65,False,10,1/2/3/4/5/6/7/8/9/10/11/12/13/14/15/16/17/18/19/20,15,2,6,1,6
0.6,0.625,0.25,1.0,csp_4_empirical,65,False,14,1/2/3/4/5/6/7/8/9/10/11/12/13/14/15/16/17/18/19/20,15,2,6,0,7
0.8,0.8035714285714286,0.75,0.8571428571428571,spectral_baseline_6,66,False,6,1/2/3/4/5/6/7/8/9/10/11/12/13/14/15/16/17/18/19/20,15,6,2,1,6
0.4666666666666667,0.4732142857142857,0.5714285714285714,0.375,spectral_baseline_6,66,False,10,1/2/3/4/5/6/7/8/9/10/11/12/13/14/15/16/17/18/19/20,15,4,3,5,3
0.5333333333333333,0.5267857142857143,0.625,0.42857142857142855,spectral_baseline_6,66,False,14,1/2/3/4/5/6/7/8/9/10/11/12/13/14/15/16/17/18/19/20,15,5,3,4,3
0.6,0.625,0.25,1.0,csp_4_empirical,66,False,6,1/2/3/4/5/6/7/8/9/10/11/12/13/14/15/16/17/18/19/20,15,2,6,0,7
0.5333333333333333,0.5178571428571428,0.2857142857142857,0.75,csp_4_empirical,66,False,10,1/2/3/4/5/6/7/8/9/10/11/12/13/14/15/16/17/18/19/20,15,2,5,2,6
0.3333333333333333,0.35714285714285715,0.0,0.7142857142857143,csp_4_empirical,66,False,14,1/2/3/4/5/6/7/8/9/10/11/12/13/14/15/16/17/18/19/20,15,0,8,2,5
0.4666666666666667,0.4464285714285714,0.75,0.14285714285714285,spectral_baseline_6,67,False,6,1/2/3/4/5/6/7/8/9/10/11/12/13/14/15/16/17/18/19/20,15,6,2,6,1
0.5333333333333333,0.5357142857142857,0.5714285714285714,0.5,spectral_baseline_6,67,False,10,1/2/3/4/5/6/7/8/9/10/11/12/13/14/15/16/17/18/19/20,15,4,3,4,4
0.5333333333333333,0.5446428571428572,0.7142857142857143,0.375,spectral_baseline_6,67,False,14,1/2/3/4/5/6/7/8/9/10/11/12/13/14/15/16/17/18/19/20,15,5,2,5,3
0.5333333333333333,0.5,1.0,0.0,csp_4_empirical,67,False,6,1/2/3/4/5/6/7/8/9/10/11/12/13/14/15/16/17/18/19/20,15,8,0,7,0
0.4666666666666667,0.5,1.0,0.0,csp_4_empirical,67,False,10,1/2/3/4/5/6/7/8/9/10/11/12/13/14/15/16/17/18/19/20,15,7,0,8,0
0.5333333333333333,0.5625,1.0,0.125,csp_4_empirical,67,False,14,1/2/3/4/5/6/7/8/9/10/11/12/13/14/15/16/17/18/19/20,15,7,0,7,1
0.5333333333333333,0.5089285714285714,0.875,0.14285714285714285,spectral_baseline_6,68,False,6,1/2/3/4/5/6/7/8/9/10/11/12/13/14/15/16/17/18/19/20,15,7,1,6,1
0.4666666666666667,0.49107142857142855,0.8571428571428571,0.125,spectral_baseline_6,68,False,10,1/2/3/4/5/6/7/8/9/10/11/12/13/14/15/16/17/18/19/20,15,6,1,7,1
0.4666666666666667,0.4375,0.875,0.0,spectral_baseline_6,68,False,14,1/2/3/4/5/6/7/8/9/10/11/12/13/14/15/16/17/18/19/20,15,7,1,7,0
0.8666666666666667,0.875,0.75,1.0,csp_4_empirical,68,False,6,1/2/3/4/5/6/7/8/9/10/11/12/13/14/15/16/17/18/19/20,15,6,2,0,7
0.6,0.5982142857142857,0.5714285714285714,0.625,csp_4_empirical,68,False,10,1/2/3/4/5/6/7/8/9/10/11/12/13/14/15/16/17/18/19/20,15,4,3,3,5
0.6666666666666666,0.6785714285714286,0.5,0.8571428571428571,csp_4_empirical,68,False,14,1/2/3/4/5/6/7/8/9/10/11/12/13/14/15/16/17/18/19/20,15,4,4,1,6
0.5333333333333333,0.5357142857142857,0.5714285714285714,0.5,spectral_baseline_6,69,False,6,1/2/3/4/5/6/7/8/9/10/11/12/13/14/15/16/17/18/19/20,15,4,3,4,4
0.6666666666666666,0.6607142857142857,0.75,0.5714285714285714,spectral_baseline_6,69,False,10,1/2/3/4/5/6/7/8/9/10/11/12/13/14/15/16/17/18/19/20,15,6,2,3,4
0.6,0.5982142857142857,0.625,0.5714285714285714,spectral_baseline_6,69,False,14,1/2/3/4/5/6/7/8/9/10/11/12/13/14/15/16/17/18/19/20,15,5,3,3,4
