subject,method,calibration_size,qc_sensitivity,primary_mean_test_run_balanced_accuracy,pooled_accuracy,fists_recall,feet_recall,trial_prediction_appearances,group_observational_unit
9,target_lda,8,True,0.5436507936507937,0.5465116279069767,0.8571428571428571,0.25,86,participant
9,target_lda,12,False,0.5520833333333334,0.5555555555555556,0.8478260869565217,0.25,90,participant
9,target_lda,12,True,0.5555555555555556,0.5581395348837209,0.8809523809523809,0.25,86,participant
9,target_lda,14,False,0.5208333333333334,0.5222222222222223,0.8478260869565217,0.18181818181818182,90,participant
9,target_lda,14,True,0.5243055555555556,0.5232558139534884,0.8809523809523809,0.18181818181818182,86,participant
10,threshold,0,False,0.7529761904761906,0.7555555555555555,0.6956521739130435,0.8181818181818182,90,participant
10,threshold,0,True,0.6734126984126984,0.7428571428571429,0.6666666666666666,0.8235294117647058,70,participant
10,threshold,4,False,0.7633928571428571,0.7666666666666667,0.9130434782608695,0.6136363636363636,90,participant
10,threshold,4,True,0.7145833333333332,0.7571428571428571,0.8888888888888888,0.6176470588235294,70,participant
10,threshold,8,False,0.8333333333333334,0.8333333333333334,0.9130434782608695,0.75,90,participant
10,threshold,8,True,0.7875000000000001,0.8142857142857143,0.8888888888888888,0.7352941176470589,70,participant
10,threshold,12,False,0.8125,0.8111111111111111,0.8695652173913043,0.75,90,participant
10,threshold,12,True,0.7651785714285714,0.7857142857142857,0.8333333333333334,0.7352941176470589,70,participant
10,threshold,14,False,0.8125,0.8111111111111111,0.8695652173913043,0.75,90,participant
10,threshold,14,True,0.7651785714285714,0.7857142857142857,0.8333333333333334,0.7352941176470589,70,participant
10,target_lda,0,False,0.7529761904761906,0.7555555555555555,0.6956521739130435,0.8181818181818182,90,participant
10,target_lda,0,True,0.6734126984126984,0.7428571428571429,0.6666666666666666,0.8235294117647058,70,participant
10,target_lda,4,False,0.6056547619047619,0.6111111111111112,0.391304347826087,0.8409090909090909,90,participant
10,target_lda,4,True,0.6139880952380953,0.6571428571428571,0.4722222222222222,0.8529411764705882,70,participant
10,target_lda,8,False,0.6785714285714285,0.7,0.717391304347826,0.6818181818181818,90,participant
